325.000, 0.126	325.000, 0.116	325.000, 0.134	325.000, 0.176	325.000, 0.104	325.000, 0.124	325.000, 0.568	325.000, 0.156	325.000, 0.151	325.000, 0.155
941.000, 0.186	941.000, 0.271	941.000, 0.367	941.000, 0.408	941.000, 0.106	941.000, 0.319	941.000, 0.098	941.000, 0.277	941.000, 0.301	941.000, 0.282
942.000, 0.183	942.000, 0.267	942.000, 0.363	942.000, 0.405	942.000, 0.102	942.000, 0.313	942.000, 0.094	942.000, 0.272	942.000, 0.296	942.000, 0.266
943.000, 0.183	943.000, 0.266	943.000, 0.361	943.000, 0.404	943.000, 0.103	943.000, 0.317	943.000, 0.100	943.000, 0.272	943.000, 0.298	943.000, 0.262
944.000, 0.185	944.000, 0.268	944.000, 0.363	944.000, 0.405	944.000, 0.108	944.000, 0.327	944.000, 0.109	944.000, 0.276	944.000, 0.304	944.000, 0.271
945.000, 0.182	945.000, 0.269	945.000, 0.366	945.000, 0.402	945.000, 0.102	945.000, 0.323	945.000, 0.098	945.000, 0.278	945.000, 0.298	945.000, 0.269
946.000, 0.182	946.000, 0.272	946.000, 0.369	946.000, 0.404	946.000, 0.102	946.000, 0.321	946.000, 0.089	946.000, 0.276	946.000, 0.297	946.000, 0.270
947.000, 0.187	947.000, 0.276	947.000, 0.370	947.000, 0.412	947.000, 0.113	947.000, 0.326	947.000, 0.093	947.000, 0.273	947.000, 0.308	947.000, 0.276
948.000, 0.188	948.000, 0.273	948.000, 0.368	948.000, 0.415	948.000, 0.113	948.000, 0.323	948.000, 0.102	948.000, 0.275	948.000, 0.307	948.000, 0.275
949.000, 0.187	949.000, 0.270	949.000, 0.367	949.000, 0.416	949.000, 0.112	949.000, 0.320	949.000, 0.108	949.000, 0.282	949.000, 0.305	949.000, 0.273
950.000, 0.188	950.000, 0.272	950.000, 0.369	950.000, 0.416	950.000, 0.119	950.000, 0.325	950.000, 0.105	950.000, 0.290	950.000, 0.309	950.000, 0.275
951.000, 0.188	951.000, 0.271	951.000, 0.361	951.000, 0.411	951.000, 0.117	951.000, 0.322	951.000, 0.096	951.000, 0.281	951.000, 0.303	951.000, 0.273
952.000, 0.187	952.000, 0.270	952.000, 0.355	952.000, 0.408	952.000, 0.110	952.000, 0.317	952.000, 0.090	952.000, 0.268	952.000, 0.294	952.000, 0.270
953.000, 0.188	953.000, 0.275	953.000, 0.369	953.000, 0.414	953.000, 0.114	953.000, 0.327	953.000, 0.096	953.000, 0.279	953.000, 0.302	953.000, 0.278
954.000, 0.192	954.000, 0.278	954.000, 0.375	954.000, 0.420	954.000, 0.117	954.000, 0.334	954.000, 0.102	954.000, 0.285	954.000, 0.310	954.000, 0.285
955.000, 0.197	955.000, 0.278	955.000, 0.369	955.000, 0.421	955.000, 0.117	955.000, 0.334	955.000, 0.103	955.000, 0.282	955.000, 0.311	955.000, 0.287
956.000, 0.194	956.000, 0.279	956.000, 0.365	956.000, 0.414	956.000, 0.111	956.000, 0.326	956.000, 0.105	956.000, 0.276	956.000, 0.305	956.000, 0.282
957.000, 0.187	957.000, 0.275	957.000, 0.361	957.000, 0.409	957.000, 0.104	957.000, 0.317	957.000, 0.099	957.000, 0.269	957.000, 0.296	957.000, 0.274
958.000, 0.180	958.000, 0.268	958.000, 0.357	958.000, 0.411	958.000, 0.101	958.000, 0.311	958.000, 0.086	958.000, 0.266	958.000, 0.290	958.000, 0.268
959.000, 0.187	959.000, 0.271	959.000, 0.365	959.000, 0.418	959.000, 0.110	959.000, 0.317	959.000, 0.090	959.000, 0.269	959.000, 0.296	959.000, 0.272
960.000, 0.196	960.000, 0.275	960.000, 0.373	960.000, 0.420	960.000, 0.118	960.000, 0.325	960.000, 0.100	960.000, 0.273	960.000, 0.303	960.000, 0.277
961.000, 0.190	961.000, 0.269	961.000, 0.369	961.000, 0.409	961.000, 0.109	961.000, 0.323	961.000, 0.095	961.000, 0.271	961.000, 0.298	961.000, 0.270
962.000, 0.185	962.000, 0.270	962.000, 0.365	962.000, 0.411	962.000, 0.106	962.000, 0.319	962.000, 0.093	962.000, 0.272	962.000, 0.294	962.000, 0.270
963.000, 0.185	963.000, 0.276	963.000, 0.361	963.000, 0.421	963.000, 0.111	963.000, 0.314	963.000, 0.095	963.000, 0.276	963.000, 0.295	963.000, 0.276
964.000, 0.186	964.000, 0.275	964.000, 0.361	964.000, 0.414	964.000, 0.107	964.000, 0.313	964.000, 0.098	964.000, 0.276	964.000, 0.299	964.000, 0.275
965.000, 0.186	965.000, 0.274	965.000, 0.360	965.000, 0.409	965.000, 0.106	965.000, 0.315	965.000, 0.096	965.000, 0.274	965.000, 0.300	965.000, 0.272
966.000, 0.186	966.000, 0.277	966.000, 0.359	966.000, 0.412	966.000, 0.108	966.000, 0.317	966.000, 0.093	966.000, 0.273	966.000, 0.298	966.000, 0.271
967.000, 0.188	967.000, 0.279	967.000, 0.362	967.000, 0.420	967.000, 0.106	967.000, 0.313	967.000, 0.098	967.000, 0.280	967.000, 0.297	967.000, 0.276
968.000, 0.190	968.000, 0.279	968.000, 0.366	968.000, 0.423	968.000, 0.102	968.000, 0.312	968.000, 0.102	968.000, 0.283	968.000, 0.298	968.000, 0.281
969.000, 0.190	969.000, 0.275	969.000, 0.369	969.000, 0.418	969.000, 0.103	969.000, 0.319	969.000, 0.099	969.000, 0.276	969.000, 0.303	969.000, 0.279
970.000, 0.192	970.000, 0.276	970.000, 0.371	970.000, 0.417	970.000, 0.107	970.000, 0.323	970.000, 0.102	970.000, 0.281	970.000, 0.306	970.000, 0.281
971.000, 0.196	971.000, 0.280	971.000, 0.372	971.000, 0.420	971.000, 0.112	971.000, 0.324	971.000, 0.111	971.000, 0.290	971.000, 0.308	971.000, 0.284
972.000, 0.198	972.000, 0.281	972.000, 0.374	972.000, 0.421	972.000, 0.115	972.000, 0.322	972.000, 0.116	972.000, 0.285	972.000, 0.310	972.000, 0.286
973.000, 0.196	973.000, 0.282	973.000, 0.375	973.000, 0.422	973.000, 0.118	973.000, 0.320	973.000, 0.116	973.000, 0.285	973.000, 0.308	973.000, 0.284
974.000, 0.192	974.000, 0.281	974.000, 0.373	974.000, 0.422	974.000, 0.119	974.000, 0.318	974.000, 0.110	974.000, 0.289	974.000, 0.304	974.000, 0.280
975.000, 0.189	975.000, 0.277	975.000, 0.369	975.000, 0.421	975.000, 0.111	975.000, 0.323	975.000, 0.102	975.000, 0.287	975.000, 0.306	975.000, 0.279
976.000, 0.186	976.000, 0.271	976.000, 0.365	976.000, 0.416	976.000, 0.102	976.000, 0.322	976.000, 0.095	976.000, 0.279	976.000, 0.302	976.000, 0.276
977.000, 0.184	977.000, 0.266	977.000, 0.361	977.000, 0.409	977.000, 0.098	977.000, 0.310	977.000, 0.091	977.000, 0.270	977.000, 0.290	977.000, 0.269
978.000, 0.189	978.000, 0.274	978.000, 0.364	978.000, 0.408	978.000, 0.104	978.000, 0.314	978.000, 0.098	978.000, 0.276	978.000, 0.293	978.000, 0.273
979.000, 0.196	979.000, 0.282	979.000, 0.370	979.000, 0.414	979.000, 0.114	979.000, 0.325	979.000, 0.108	979.000, 0.286	979.000, 0.304	979.000, 0.280
980.000, 0.199	980.000, 0.277	980.000, 0.373	980.000, 0.425	980.000, 0.116	980.000, 0.328	980.000, 0.110	980.000, 0.287	980.000, 0.311	980.000, 0.281
981.000, 0.195	981.000, 0.272	981.000, 0.372	981.000, 0.426	981.000, 0.114	981.000, 0.327	981.000, 0.108	981.000, 0.284	981.000, 0.312	981.000, 0.277
982.000, 0.189	982.000, 0.270	982.000, 0.370	982.000, 0.420	982.000, 0.108	982.000, 0.322	982.000, 0.104	982.000, 0.281	982.000, 0.308	982.000, 0.273
983.000, 0.190	983.000, 0.267	983.000, 0.369	983.000, 0.422	983.000, 0.105	983.000, 0.322	983.000, 0.106	983.000, 0.285	983.000, 0.305	983.000, 0.279
984.000, 0.190	984.000, 0.266	984.000, 0.365	984.000, 0.422	984.000, 0.101	984.000, 0.320	984.000, 0.106	984.000, 0.283	984.000, 0.303	984.000, 0.279
985.000, 0.186	985.000, 0.268	985.000, 0.358	985.000, 0.419	985.000, 0.097	985.000, 0.314	985.000, 0.102	985.000, 0.274	985.000, 0.302	985.000, 0.271
986.000, 0.183	986.000, 0.267	986.000, 0.356	986.000, 0.415	986.000, 0.104	986.000, 0.311	986.000, 0.104	986.000, 0.278	986.000, 0.301	986.000, 0.272
987.000, 0.181	987.000, 0.266	987.000, 0.357	987.000, 0.413	987.000, 0.109	987.000, 0.309	987.000, 0.102	987.000, 0.283	987.000, 0.300	987.000, 0.274
988.000, 0.178	988.000, 0.266	988.000, 0.357	988.000, 0.415	988.000, 0.104	988.000, 0.307	988.000, 0.094	988.000, 0.280	988.000, 0.302	988.000, 0.272
989.000, 0.181	989.000, 0.268	989.000, 0.360	989.000, 0.415	989.000, 0.107	989.000, 0.311	989.000, 0.098	989.000, 0.283	989.000, 0.306	989.000, 0.276
990.000, 0.188	990.000, 0.272	990.000, 0.363	990.000, 0.418	990.000, 0.113	990.000, 0.316	990.000, 0.110	990.000, 0.287	990.000, 0.309	990.000, 0.281
991.000, 0.195	991.000, 0.277	991.000, 0.367	991.000, 0.428	991.000, 0.111	991.000, 0.316	991.000, 0.115	991.000, 0.285	991.000, 0.308	991.000, 0.281
992.000, 0.194	992.000, 0.275	992.000, 0.366	992.000, 0.425	992.000, 0.105	992.000, 0.313	992.000, 0.110	992.000, 0.283	992.000, 0.305	992.000, 0.278
993.000, 0.186	993.000, 0.268	993.000, 0.362	993.000, 0.413	993.000, 0.101	993.000, 0.311	993.000, 0.100	993.000, 0.284	993.000, 0.303	993.000, 0.275
994.000, 0.191	994.000, 0.272	994.000, 0.368	994.000, 0.422	994.000, 0.109	994.000, 0.318	994.000, 0.110	994.000, 0.286	994.000, 0.308	994.000, 0.278
995.000, 0.192	995.000, 0.273	995.000, 0.370	995.000, 0.425	995.000, 0.111	995.000, 0.318	995.000, 0.113	995.000, 0.285	995.000, 0.307	995.000, 0.279
996.000, 0.186	996.000, 0.266	996.000, 0.364	996.000, 0.412	996.000, 0.101	996.000, 0.306	996.000, 0.100	996.000, 0.281	996.000, 0.296	996.000, 0.273
997.000, 0.185	997.000, 0.265	997.000, 0.364	997.000, 0.413	997.000, 0.103	997.000, 0.311	997.000, 0.099	997.000, 0.282	997.000, 0.300	997.000, 0.274
998.000, 0.188	998.000, 0.268	998.000, 0.367	998.000, 0.422	998.000, 0.113	998.000, 0.322	998.000, 0.107	998.000, 0.285	998.000, 0.310	998.000, 0.279
999.000, 0.191	999.000, 0.267	999.000, 0.363	999.000, 0.428	999.000, 0.116	999.000, 0.321	999.000, 0.112	999.000, 0.287	999.000, 0.307	999.000, 0.282
1000.000, 0.189	1000.000, 0.270	1000.000, 0.363	1000.000, 0.429	1000.000, 0.112	1000.000, 0.316	1000.000, 0.115	1000.000, 0.294	1000.000, 0.306	1000.000, 0.282
1001.000, 0.187	1001.000, 0.275	1001.000, 0.368	1001.000, 0.427	1001.000, 0.105	1001.000, 0.312	1001.000, 0.114	1001.000, 0.303	1001.000, 0.307	1001.000, 0.278
1002.000, 0.194	1002.000, 0.277	1002.000, 0.368	1002.000, 0.425	1002.000, 0.113	1002.000, 0.317	1002.000, 0.114	1002.000, 0.300	1002.000, 0.312	1002.000, 0.278
1003.000, 0.192	1003.000, 0.272	1003.000, 0.368	1003.000, 0.422	1003.000, 0.114	1003.000, 0.318	1003.000, 0.110	1003.000, 0.292	1003.000, 0.310	1003.000, 0.275
1004.000, 0.181	1004.000, 0.261	1004.000, 0.367	1004.000, 0.419	1004.000, 0.106	1004.000, 0.311	1004.000, 0.103	1004.000, 0.284	1004.000, 0.301	1004.000, 0.271
1005.000, 0.186	1005.000, 0.261	1005.000, 0.366	1005.000, 0.418	1005.000, 0.107	1005.000, 0.308	1005.000, 0.107	1005.000, 0.282	1005.000, 0.301	1005.000, 0.273
1006.000, 0.196	1006.000, 0.271	1006.000, 0.368	1006.000, 0.420	1006.000, 0.111	1006.000, 0.309	1006.000, 0.115	1006.000, 0.285	1006.000, 0.305	1006.000, 0.277
1007.000, 0.203	1007.000, 0.286	1007.000, 0.371	1007.000, 0.426	1007.000, 0.109	1007.000, 0.314	1007.000, 0.121	1007.000, 0.291	1007.000, 0.308	1007.000, 0.280
1008.000, 0.208	1008.000, 0.281	1008.000, 0.367	1008.000, 0.430	1008.000, 0.110	1008.000, 0.318	1008.000, 0.120	1008.000, 0.293	1008.000, 0.301	1008.000, 0.281
1009.000, 0.205	1009.000, 0.265	1009.000, 0.360	1009.000, 0.431	1009.000, 0.111	1009.000, 0.318	1009.000, 0.114	1009.000, 0.290	1009.000, 0.293	1009.000, 0.278
1010.000, 0.180	1010.000, 0.265	1010.000, 0.362	1010.000, 0.428	1010.000, 0.107	1010.000, 0.313	1010.000, 0.105	1010.000, 0.280	1010.000, 0.303	1010.000, 0.269
1011.000, 0.174	1011.000, 0.266	1011.000, 0.359	1011.000, 0.427	1011.000, 0.099	1011.000, 0.311	1011.000, 0.106	1011.000, 0.276	1011.000, 0.310	1011.000, 0.262
1012.000, 0.189	1012.000, 0.265	1012.000, 0.352	1012.000, 0.430	1012.000, 0.093	1012.000, 0.315	1012.000, 0.117	1012.000, 0.280	1012.000, 0.309	1012.000, 0.263
1013.000, 0.190	1013.000, 0.265	1013.000, 0.353	1013.000, 0.430	1013.000, 0.104	1013.000, 0.322	1013.000, 0.113	1013.000, 0.292	1013.000, 0.308	1013.000, 0.274
1014.000, 0.187	1014.000, 0.264	1014.000, 0.360	1014.000, 0.428	1014.000, 0.110	1014.000, 0.323	1014.000, 0.115	1014.000, 0.300	1014.000, 0.309	1014.000, 0.278
1015.000, 0.186	1015.000, 0.261	1015.000, 0.370	1015.000, 0.426	1015.000, 0.102	1015.000, 0.315	1015.000, 0.130	1015.000, 0.300	1015.000, 0.312	1015.000, 0.270
1016.000, 0.187	1016.000, 0.266	1016.000, 0.371	1016.000, 0.431	1016.000, 0.112	1016.000, 0.325	1016.000, 0.135	1016.000, 0.304	1016.000, 0.317	1016.000, 0.274
1017.000, 0.190	1017.000, 0.273	1017.000, 0.366	1017.000, 0.437	1017.000, 0.123	1017.000, 0.332	1017.000, 0.129	1017.000, 0.307	1017.000, 0.318	1017.000, 0.280
1018.000, 0.195	1018.000, 0.271	1018.000, 0.361	1018.000, 0.433	1018.000, 0.114	1018.000, 0.316	1018.000, 0.115	1018.000, 0.305	1018.000, 0.309	1018.000, 0.272
1019.000, 0.201	1019.000, 0.272	1019.000, 0.363	1019.000, 0.433	1019.000, 0.107	1019.000, 0.309	1019.000, 0.107	1019.000, 0.301	1019.000, 0.305	1019.000, 0.268
1020.000, 0.205	1020.000, 0.276	1020.000, 0.371	1020.000, 0.436	1020.000, 0.108	1020.000, 0.317	1020.000, 0.109	1020.000, 0.297	1020.000, 0.309	1020.000, 0.271
1021.000, 0.197	1021.000, 0.281	1021.000, 0.377	1021.000, 0.436	1021.000, 0.113	1021.000, 0.331	1021.000, 0.122	1021.000, 0.302	1021.000, 0.323	1021.000, 0.284
1022.000, 0.190	1022.000, 0.276	1022.000, 0.376	1022.000, 0.434	1022.000, 0.116	1022.000, 0.335	1022.000, 0.125	1022.000, 0.304	1022.000, 0.325	1022.000, 0.289
1023.000, 0.183	1023.000, 0.258	1023.000, 0.365	1023.000, 0.429	1023.000, 0.111	1023.000, 0.326	1023.000, 0.111	1023.000, 0.296	1023.000, 0.309	1023.000, 0.281
1024.000, 0.165	1024.000, 0.244	1024.000, 0.353	1024.000, 0.418	1024.000, 0.085	1024.000, 0.307	1024.000, 0.089	1024.000, 0.284	1024.000, 0.291	1024.000, 0.261
1025.000, 0.157	1025.000, 0.240	1025.000, 0.348	1025.000, 0.412	1025.000, 0.066	1025.000, 0.294	1025.000, 0.077	1025.000, 0.271	1025.000, 0.280	1025.000, 0.248
1026.000, 0.174	1026.000, 0.247	1026.000, 0.355	1026.000, 0.417	1026.000, 0.076	1026.000, 0.296	1026.000, 0.093	1026.000, 0.265	1026.000, 0.284	1026.000, 0.257
1027.000, 0.187	1027.000, 0.255	1027.000, 0.356	1027.000, 0.419	1027.000, 0.089	1027.000, 0.297	1027.000, 0.115	1027.000, 0.279	1027.000, 0.301	1027.000, 0.271
1028.000, 0.192	1028.000, 0.263	1028.000, 0.358	1028.000, 0.421	1028.000, 0.104	1028.000, 0.303	1028.000, 0.131	1028.000, 0.297	1028.000, 0.313	1028.000, 0.281
1029.000, 0.188	1029.000, 0.276	1029.000, 0.372	1029.000, 0.437	1029.000, 0.124	1029.000, 0.329	1029.000, 0.128	1029.000, 0.297	1029.000, 0.297	1029.000, 0.284
1030.000, 0.188	1030.000, 0.271	1030.000, 0.377	1030.000, 0.439	1030.000, 0.116	1030.000, 0.337	1030.000, 0.117	1030.000, 0.293	1030.000, 0.288	1030.000, 0.272
1031.000, 0.192	1031.000, 0.254	1031.000, 0.369	1031.000, 0.427	1031.000, 0.090	1031.000, 0.325	1031.000, 0.106	1031.000, 0.293	1031.000, 0.298	1031.000, 0.257
1032.000, 0.189	1032.000, 0.271	1032.000, 0.365	1032.000, 0.436	1032.000, 0.116	1032.000, 0.329	1032.000, 0.120	1032.000, 0.314	1032.000, 0.334	1032.000, 0.284
1033.000, 0.191	1033.000, 0.281	1033.000, 0.361	1033.000, 0.437	1033.000, 0.124	1033.000, 0.335	1033.000, 0.127	1033.000, 0.317	1033.000, 0.338	1033.000, 0.298
1034.000, 0.202	1034.000, 0.268	1034.000, 0.356	1034.000, 0.421	1034.000, 0.094	1034.000, 0.336	1034.000, 0.117	1034.000, 0.291	1034.000, 0.295	1034.000, 0.279
1035.000, 0.209	1035.000, 0.271	1035.000, 0.347	1035.000, 0.415	1035.000, 0.109	1035.000, 0.330	1035.000, 0.116	1035.000, 0.294	1035.000, 0.292	1035.000, 0.273
1036.000, 0.206	1036.000, 0.276	1036.000, 0.344	1036.000, 0.419	1036.000, 0.129	1036.000, 0.321	1036.000, 0.126	1036.000, 0.307	1036.000, 0.311	1036.000, 0.272
1037.000, 0.193	1037.000, 0.263	1037.000, 0.359	1037.000, 0.428	1037.000, 0.098	1037.000, 0.316	1037.000, 0.142	1037.000, 0.302	1037.000, 0.320	1037.000, 0.263
1038.000, 0.179	1038.000, 0.260	1038.000, 0.377	1038.000, 0.438	1038.000, 0.098	1038.000, 0.312	1038.000, 0.143	1038.000, 0.295	1038.000, 0.312	1038.000, 0.276
1039.000, 0.174	1039.000, 0.267	1039.000, 0.384	1039.000, 0.444	1039.000, 0.120	1039.000, 0.311	1039.000, 0.129	1039.000, 0.292	1039.000, 0.299	1039.000, 0.295
1040.000, 0.190	1040.000, 0.269	1040.000, 0.354	1040.000, 0.435	1040.000, 0.109	1040.000, 0.319	1040.000, 0.114	1040.000, 0.302	1040.000, 0.311	1040.000, 0.270
1041.000, 0.193	1041.000, 0.276	1041.000, 0.351	1041.000, 0.437	1041.000, 0.112	1041.000, 0.330	1041.000, 0.115	1041.000, 0.318	1041.000, 0.324	1041.000, 0.264
1042.000, 0.173	1042.000, 0.285	1042.000, 0.384	1042.000, 0.449	1042.000, 0.133	1042.000, 0.339	1042.000, 0.130	1042.000, 0.333	1042.000, 0.328	1042.000, 0.287
1043.000, 0.158	1043.000, 0.265	1043.000, 0.385	1043.000, 0.440	1043.000, 0.119	1043.000, 0.337	1043.000, 0.120	1043.000, 0.326	1043.000, 0.324	1043.000, 0.278
1044.000, 0.161	1044.000, 0.257	1044.000, 0.370	1044.000, 0.432	1044.000, 0.100	1044.000, 0.325	1044.000, 0.108	1044.000, 0.316	1044.000, 0.315	1044.000, 0.271
1045.000, 0.190	1045.000, 0.289	1045.000, 0.357	1045.000, 0.444	1045.000, 0.104	1045.000, 0.308	1045.000, 0.112	1045.000, 0.318	1045.000, 0.308	1045.000, 0.293
1046.000, 0.202	1046.000, 0.280	1046.000, 0.344	1046.000, 0.438	1046.000, 0.125	1046.000, 0.298	1046.000, 0.109	1046.000, 0.314	1046.000, 0.302	1046.000, 0.299
1047.000, 0.201	1047.000, 0.250	1047.000, 0.338	1047.000, 0.424	1047.000, 0.140	1047.000, 0.300	1047.000, 0.102	1047.000, 0.308	1047.000, 0.303	1047.000, 0.290
1048.000, 0.207	1048.000, 0.244	1048.000, 0.347	1048.000, 0.424	1048.000, 0.113	1048.000, 0.317	1048.000, 0.093	1048.000, 0.309	1048.000, 0.321	1048.000, 0.276
1049.000, 0.213	1049.000, 0.267	1049.000, 0.354	1049.000, 0.444	1049.000, 0.101	1049.000, 0.324	1049.000, 0.112	1049.000, 0.317	1049.000, 0.334	1049.000, 0.260
1050.000, 0.216	1050.000, 0.305	1050.000, 0.356	1050.000, 0.469	1050.000, 0.112	1050.000, 0.316	1050.000, 0.150	1050.000, 0.323	1050.000, 0.331	1050.000, 0.250
1051.000, 0.206	1051.000, 0.300	1051.000, 0.358	1051.000, 0.437	1051.000, 0.118	1051.000, 0.306	1051.000, 0.145	1051.000, 0.295	1051.000, 0.305	1051.000, 0.261
1052.000, 0.187	1052.000, 0.274	1052.000, 0.354	1052.000, 0.410	1052.000, 0.108	1052.000, 0.305	1052.000, 0.135	1052.000, 0.285	1052.000, 0.300	1052.000, 0.266
1053.000, 0.162	1053.000, 0.239	1053.000, 0.339	1053.000, 0.408	1053.000, 0.081	1053.000, 0.313	1053.000, 0.130	1053.000, 0.305	1053.000, 0.326	1053.000, 0.254
1054.000, 0.160	1054.000, 0.224	1054.000, 0.329	1054.000, 0.407	1054.000, 0.060	1054.000, 0.299	1054.000, 0.086	1054.000, 0.302	1054.000, 0.302	1054.000, 0.232
1055.000, 0.182	1055.000, 0.238	1055.000, 0.335	1055.000, 0.423	1055.000, 0.075	1055.000, 0.301	1055.000, 0.058	1055.000, 0.298	1055.000, 0.281	1055.000, 0.229
1056.000, 0.219	1056.000, 0.276	1056.000, 0.365	1056.000, 0.467	1056.000, 0.143	1056.000, 0.355	1056.000, 0.100	1056.000, 0.323	1056.000, 0.317	1056.000, 0.264
1057.000, 0.176	1057.000, 0.266	1057.000, 0.370	1057.000, 0.449	1057.000, 0.135	1057.000, 0.317	1057.000, 0.101	1057.000, 0.315	1057.000, 0.297	1057.000, 0.270
1058.000, 0.104	1058.000, 0.228	1058.000, 0.361	1058.000, 0.401	1058.000, 0.083	1058.000, 0.239	1058.000, 0.072	1058.000, 0.289	1058.000, 0.256	1058.000, 0.257
1059.000, 0.170	1059.000, 0.245	1059.000, 0.388	1059.000, 0.443	1059.000, 0.120	1059.000, 0.301	1059.000, 0.088	1059.000, 0.300	1059.000, 0.331	1059.000, 0.283
1060.000, 0.201	1060.000, 0.253	1060.000, 0.390	1060.000, 0.444	1060.000, 0.137	1060.000, 0.334	1060.000, 0.099	1060.000, 0.298	1060.000, 0.349	1060.000, 0.272
1061.000, 0.161	1061.000, 0.239	1061.000, 0.360	1061.000, 0.393	1061.000, 0.116	1061.000, 0.306	1061.000, 0.100	1061.000, 0.282	1061.000, 0.286	1061.000, 0.227
1062.000, 0.134	1062.000, 0.248	1062.000, 0.358	1062.000, 0.408	1062.000, 0.120	1062.000, 0.303	1062.000, 0.136	1062.000, 0.316	1062.000, 0.283	1062.000, 0.264
1063.000, 0.167	1063.000, 0.272	1063.000, 0.392	1063.000, 0.452	1063.000, 0.153	1063.000, 0.340	1063.000, 0.172	1063.000, 0.355	1063.000, 0.327	1063.000, 0.303
1064.000, 0.264	1064.000, 0.294	1064.000, 0.448	1064.000, 0.479	1064.000, 0.196	1064.000, 0.402	1064.000, 0.170	1064.000, 0.356	1064.000, 0.387	1064.000, 0.279
1065.000, 0.233	1065.000, 0.277	1065.000, 0.399	1065.000, 0.437	1065.000, 0.150	1065.000, 0.368	1065.000, 0.152	1065.000, 0.325	1065.000, 0.344	1065.000, 0.259
1066.000, 0.156	1066.000, 0.247	1066.000, 0.318	1066.000, 0.379	1066.000, 0.068	1066.000, 0.291	1066.000, 0.120	1066.000, 0.290	1066.000, 0.278	1066.000, 0.254
1067.000, 0.189	1067.000, 0.251	1067.000, 0.337	1067.000, 0.400	1067.000, 0.051	1067.000, 0.275	1067.000, 0.080	1067.000, 0.296	1067.000, 0.334	1067.000, 0.275
1068.000, 0.200	1068.000, 0.235	1068.000, 0.357	1068.000, 0.419	1068.000, 0.041	1068.000, 0.270	1068.000, 0.053	1068.000, 0.304	1068.000, 0.330	1068.000, 0.277
1069.000, 0.174	1069.000, 0.209	1069.000, 0.355	1069.000, 0.416	1069.000, 0.040	1069.000, 0.272	1069.000, 0.051	1069.000, 0.310	1069.000, 0.261	1069.000, 0.257
1070.000, 0.190	1070.000, 0.251	1070.000, 0.355	1070.000, 0.418	1070.000, 0.107	1070.000, 0.304	1070.000, 0.068	1070.000, 0.343	1070.000, 0.300	1070.000, 0.250
1071.000, 0.186	1071.000, 0.275	1071.000, 0.353	1071.000, 0.424	1071.000, 0.117	1071.000, 0.310	1071.000, 0.085	1071.000, 0.343	1071.000, 0.326	1071.000, 0.224
1072.000, 0.145	1072.000, 0.249	1072.000, 0.349	1072.000, 0.434	1072.000, 0.040	1072.000, 0.274	1072.000, 0.094	1072.000, 0.295	1072.000, 0.297	1072.000, 0.169
1073.000, 0.133	1073.000, 0.210	1073.000, 0.359	1073.000, 0.422	1073.000, 0.054	1073.000, 0.277	1073.000, 0.082	1073.000, 0.287	1073.000, 0.281	1073.000, 0.160
1074.000, 0.143	1074.000, 0.191	1074.000, 0.366	1074.000, 0.428	1074.000, 0.102	1074.000, 0.294	1074.000, 0.060	1074.000, 0.299	1074.000, 0.312	1074.000, 0.198
1075.000, 0.157	1075.000, 0.208	1075.000, 0.359	1075.000, 0.486	1075.000, 0.117	1075.000, 0.296	1075.000, 0.037	1075.000, 0.299	1075.000, 0.410	1075.000, 0.271
