325.000, 0.090	325.000, 0.088	325.000, 0.089	325.000, 0.084	325.000, 0.078	325.000, 0.081	325.000, 0.106	325.000, 0.107	325.000, 0.117	325.000, 0.120
941.000, 1.133	941.000, 1.182	941.000, 1.165	941.000, 1.175	941.000, 1.171	941.000, 1.200	941.000, 1.177	941.000, 1.048	941.000, 1.087	941.000, 1.173
942.000, 1.122	942.000, 1.186	942.000, 1.172	942.000, 1.171	942.000, 1.165	942.000, 1.203	942.000, 1.169	942.000, 1.042	942.000, 1.083	942.000, 1.166
943.000, 1.128	943.000, 1.186	943.000, 1.178	943.000, 1.169	943.000, 1.166	943.000, 1.210	943.000, 1.168	943.000, 1.040	943.000, 1.088	943.000, 1.164
944.000, 1.145	944.000, 1.186	944.000, 1.183	944.000, 1.172	944.000, 1.172	944.000, 1.219	944.000, 1.173	944.000, 1.044	944.000, 1.099	944.000, 1.168
945.000, 1.144	945.000, 1.194	945.000, 1.196	945.000, 1.179	945.000, 1.183	945.000, 1.218	945.000, 1.178	945.000, 1.057	945.000, 1.108	945.000, 1.177
946.000, 1.148	946.000, 1.210	946.000, 1.208	946.000, 1.195	946.000, 1.195	946.000, 1.225	946.000, 1.192	946.000, 1.066	946.000, 1.120	946.000, 1.188
947.000, 1.163	947.000, 1.227	947.000, 1.215	947.000, 1.217	947.000, 1.206	947.000, 1.243	947.000, 1.213	947.000, 1.066	947.000, 1.134	947.000, 1.199
948.000, 1.168	948.000, 1.229	948.000, 1.208	948.000, 1.223	948.000, 1.204	948.000, 1.248	948.000, 1.212	948.000, 1.076	948.000, 1.128	948.000, 1.201
949.000, 1.162	949.000, 1.218	949.000, 1.199	949.000, 1.214	949.000, 1.198	949.000, 1.242	949.000, 1.198	949.000, 1.084	949.000, 1.116	949.000, 1.200
950.000, 1.150	950.000, 1.204	950.000, 1.199	950.000, 1.197	950.000, 1.200	950.000, 1.229	950.000, 1.188	950.000, 1.078	950.000, 1.112	950.000, 1.202
951.000, 1.150	951.000, 1.205	951.000, 1.207	951.000, 1.195	951.000, 1.200	951.000, 1.226	951.000, 1.197	951.000, 1.072	951.000, 1.113	951.000, 1.192
952.000, 1.157	952.000, 1.211	952.000, 1.213	952.000, 1.205	952.000, 1.199	952.000, 1.231	952.000, 1.211	952.000, 1.067	952.000, 1.114	952.000, 1.179
953.000, 1.152	953.000, 1.201	953.000, 1.201	953.000, 1.209	953.000, 1.197	953.000, 1.237	953.000, 1.199	953.000, 1.059	953.000, 1.108	953.000, 1.176
954.000, 1.141	954.000, 1.193	954.000, 1.188	954.000, 1.196	954.000, 1.186	954.000, 1.233	954.000, 1.182	954.000, 1.050	954.000, 1.097	954.000, 1.172
955.000, 1.131	955.000, 1.192	955.000, 1.184	955.000, 1.174	955.000, 1.176	955.000, 1.224	955.000, 1.173	955.000, 1.043	955.000, 1.089	955.000, 1.170
956.000, 1.144	956.000, 1.204	956.000, 1.191	956.000, 1.193	956.000, 1.196	956.000, 1.239	956.000, 1.188	956.000, 1.042	956.000, 1.107	956.000, 1.192
957.000, 1.157	957.000, 1.213	957.000, 1.198	957.000, 1.209	957.000, 1.207	957.000, 1.243	957.000, 1.197	957.000, 1.050	957.000, 1.122	957.000, 1.202
958.000, 1.156	958.000, 1.209	958.000, 1.198	958.000, 1.198	958.000, 1.188	958.000, 1.222	958.000, 1.186	958.000, 1.064	958.000, 1.115	958.000, 1.182
959.000, 1.152	959.000, 1.201	959.000, 1.192	959.000, 1.193	959.000, 1.185	959.000, 1.221	959.000, 1.185	959.000, 1.061	959.000, 1.111	959.000, 1.178
960.000, 1.147	960.000, 1.194	960.000, 1.185	960.000, 1.191	960.000, 1.188	960.000, 1.226	960.000, 1.186	960.000, 1.051	960.000, 1.109	960.000, 1.181
961.000, 1.146	961.000, 1.192	961.000, 1.187	961.000, 1.187	961.000, 1.184	961.000, 1.219	961.000, 1.179	961.000, 1.051	961.000, 1.106	961.000, 1.176
962.000, 1.135	962.000, 1.185	962.000, 1.187	962.000, 1.181	962.000, 1.176	962.000, 1.207	962.000, 1.171	962.000, 1.046	962.000, 1.099	962.000, 1.169
963.000, 1.125	963.000, 1.179	963.000, 1.187	963.000, 1.178	963.000, 1.171	963.000, 1.200	963.000, 1.167	963.000, 1.043	963.000, 1.094	963.000, 1.165
964.000, 1.150	964.000, 1.206	964.000, 1.195	964.000, 1.190	964.000, 1.186	964.000, 1.221	964.000, 1.181	964.000, 1.063	964.000, 1.108	964.000, 1.184
965.000, 1.163	965.000, 1.217	965.000, 1.199	965.000, 1.193	965.000, 1.197	965.000, 1.234	965.000, 1.191	965.000, 1.070	965.000, 1.115	965.000, 1.194
966.000, 1.153	966.000, 1.200	966.000, 1.197	966.000, 1.185	966.000, 1.198	966.000, 1.229	966.000, 1.192	966.000, 1.056	966.000, 1.110	966.000, 1.187
967.000, 1.152	967.000, 1.201	967.000, 1.201	967.000, 1.195	967.000, 1.200	967.000, 1.229	967.000, 1.193	967.000, 1.055	967.000, 1.110	967.000, 1.191
968.000, 1.156	968.000, 1.206	968.000, 1.200	968.000, 1.206	968.000, 1.200	968.000, 1.229	968.000, 1.197	968.000, 1.063	968.000, 1.114	968.000, 1.197
969.000, 1.159	969.000, 1.206	969.000, 1.190	969.000, 1.204	969.000, 1.196	969.000, 1.227	969.000, 1.203	969.000, 1.074	969.000, 1.118	969.000, 1.197
970.000, 1.156	970.000, 1.207	970.000, 1.193	970.000, 1.203	970.000, 1.198	970.000, 1.237	970.000, 1.202	970.000, 1.074	970.000, 1.120	970.000, 1.195
971.000, 1.150	971.000, 1.207	971.000, 1.202	971.000, 1.201	971.000, 1.201	971.000, 1.249	971.000, 1.196	971.000, 1.066	971.000, 1.119	971.000, 1.191
972.000, 1.145	972.000, 1.200	972.000, 1.200	972.000, 1.190	972.000, 1.196	972.000, 1.238	972.000, 1.192	972.000, 1.059	972.000, 1.117	972.000, 1.187
973.000, 1.151	973.000, 1.204	973.000, 1.203	973.000, 1.193	973.000, 1.195	973.000, 1.234	973.000, 1.194	973.000, 1.065	973.000, 1.122	973.000, 1.191
974.000, 1.168	974.000, 1.218	974.000, 1.211	974.000, 1.211	974.000, 1.200	974.000, 1.241	974.000, 1.203	974.000, 1.080	974.000, 1.130	974.000, 1.202
975.000, 1.176	975.000, 1.228	975.000, 1.216	975.000, 1.216	975.000, 1.203	975.000, 1.248	975.000, 1.210	975.000, 1.085	975.000, 1.132	975.000, 1.209
976.000, 1.176	976.000, 1.228	976.000, 1.214	976.000, 1.214	976.000, 1.204	976.000, 1.248	976.000, 1.212	976.000, 1.082	976.000, 1.128	976.000, 1.208
977.000, 1.169	977.000, 1.216	977.000, 1.206	977.000, 1.209	977.000, 1.202	977.000, 1.237	977.000, 1.207	977.000, 1.074	977.000, 1.123	977.000, 1.199
978.000, 1.161	978.000, 1.206	978.000, 1.200	978.000, 1.204	978.000, 1.196	978.000, 1.227	978.000, 1.197	978.000, 1.066	978.000, 1.118	978.000, 1.201
979.000, 1.157	979.000, 1.202	979.000, 1.200	979.000, 1.202	979.000, 1.192	979.000, 1.223	979.000, 1.191	979.000, 1.064	979.000, 1.118	979.000, 1.206
980.000, 1.155	980.000, 1.209	980.000, 1.210	980.000, 1.206	980.000, 1.200	980.000, 1.231	980.000, 1.196	980.000, 1.070	980.000, 1.124	980.000, 1.202
981.000, 1.156	981.000, 1.211	981.000, 1.212	981.000, 1.209	981.000, 1.202	981.000, 1.237	981.000, 1.201	981.000, 1.075	981.000, 1.125	981.000, 1.198
982.000, 1.154	982.000, 1.205	982.000, 1.204	982.000, 1.207	982.000, 1.194	982.000, 1.235	982.000, 1.200	982.000, 1.075	982.000, 1.118	982.000, 1.194
983.000, 1.137	983.000, 1.195	983.000, 1.183	983.000, 1.190	983.000, 1.176	983.000, 1.211	983.000, 1.187	983.000, 1.063	983.000, 1.104	983.000, 1.182
984.000, 1.134	984.000, 1.189	984.000, 1.177	984.000, 1.182	984.000, 1.171	984.000, 1.207	984.000, 1.184	984.000, 1.057	984.000, 1.103	984.000, 1.179
985.000, 1.148	985.000, 1.191	985.000, 1.191	985.000, 1.190	985.000, 1.184	985.000, 1.229	985.000, 1.195	985.000, 1.060	985.000, 1.117	985.000, 1.187
986.000, 1.151	986.000, 1.199	986.000, 1.194	986.000, 1.194	986.000, 1.191	986.000, 1.235	986.000, 1.196	986.000, 1.055	986.000, 1.116	986.000, 1.191
987.000, 1.151	987.000, 1.209	987.000, 1.197	987.000, 1.199	987.000, 1.197	987.000, 1.235	987.000, 1.197	987.000, 1.058	987.000, 1.115	987.000, 1.194
988.000, 1.158	988.000, 1.217	988.000, 1.208	988.000, 1.210	988.000, 1.206	988.000, 1.241	988.000, 1.206	988.000, 1.081	988.000, 1.124	988.000, 1.199
989.000, 1.164	989.000, 1.218	989.000, 1.206	989.000, 1.213	989.000, 1.208	989.000, 1.243	989.000, 1.214	989.000, 1.082	989.000, 1.126	989.000, 1.201
990.000, 1.162	990.000, 1.212	990.000, 1.195	990.000, 1.210	990.000, 1.203	990.000, 1.242	990.000, 1.213	990.000, 1.069	990.000, 1.121	990.000, 1.199
991.000, 1.148	991.000, 1.205	991.000, 1.195	991.000, 1.208	991.000, 1.194	991.000, 1.237	991.000, 1.193	991.000, 1.064	991.000, 1.119	991.000, 1.193
992.000, 1.144	992.000, 1.205	992.000, 1.201	992.000, 1.204	992.000, 1.191	992.000, 1.238	992.000, 1.187	992.000, 1.068	992.000, 1.119	992.000, 1.191
993.000, 1.153	993.000, 1.213	993.000, 1.210	993.000, 1.201	993.000, 1.197	993.000, 1.245	993.000, 1.199	993.000, 1.077	993.000, 1.122	993.000, 1.194
994.000, 1.163	994.000, 1.225	994.000, 1.218	994.000, 1.208	994.000, 1.207	994.000, 1.254	994.000, 1.207	994.000, 1.082	994.000, 1.134	994.000, 1.202
995.000, 1.170	995.000, 1.230	995.000, 1.223	995.000, 1.216	995.000, 1.214	995.000, 1.261	995.000, 1.210	995.000, 1.084	995.000, 1.143	995.000, 1.211
996.000, 1.172	996.000, 1.224	996.000, 1.222	996.000, 1.220	996.000, 1.211	996.000, 1.259	996.000, 1.210	996.000, 1.083	996.000, 1.140	996.000, 1.215
997.000, 1.164	997.000, 1.219	997.000, 1.210	997.000, 1.208	997.000, 1.201	997.000, 1.238	997.000, 1.203	997.000, 1.078	997.000, 1.129	997.000, 1.204
998.000, 1.154	998.000, 1.218	998.000, 1.201	998.000, 1.195	998.000, 1.194	998.000, 1.222	998.000, 1.198	998.000, 1.075	998.000, 1.120	998.000, 1.191
999.000, 1.150	999.000, 1.223	999.000, 1.207	999.000, 1.200	999.000, 1.204	999.000, 1.237	999.000, 1.207	999.000, 1.080	999.000, 1.124	999.000, 1.195
1000.000, 1.152	1000.000, 1.220	1000.000, 1.206	1000.000, 1.199	1000.000, 1.203	1000.000, 1.237	1000.000, 1.202	1000.000, 1.077	1000.000, 1.120	1000.000, 1.198
1001.000, 1.157	1001.000, 1.211	1001.000, 1.199	1001.000, 1.193	1001.000, 1.193	1001.000, 1.225	1001.000, 1.190	1001.000, 1.067	1001.000, 1.112	1001.000, 1.199
1002.000, 1.158	1002.000, 1.209	1002.000, 1.202	1002.000, 1.196	1002.000, 1.196	1002.000, 1.242	1002.000, 1.199	1002.000, 1.073	1002.000, 1.125	1002.000, 1.203
1003.000, 1.157	1003.000, 1.207	1003.000, 1.202	1003.000, 1.197	1003.000, 1.199	1003.000, 1.250	1003.000, 1.204	1003.000, 1.077	1003.000, 1.127	1003.000, 1.204
1004.000, 1.155	1004.000, 1.202	1004.000, 1.195	1004.000, 1.193	1004.000, 1.196	1004.000, 1.238	1004.000, 1.197	1004.000, 1.072	1004.000, 1.111	1004.000, 1.199
1005.000, 1.146	1005.000, 1.194	1005.000, 1.186	1005.000, 1.186	1005.000, 1.182	1005.000, 1.228	1005.000, 1.179	1005.000, 1.063	1005.000, 1.110	1005.000, 1.179
1006.000, 1.147	1006.000, 1.197	1006.000, 1.190	1006.000, 1.190	1006.000, 1.178	1006.000, 1.228	1006.000, 1.176	1006.000, 1.062	1006.000, 1.120	1006.000, 1.173
1007.000, 1.168	1007.000, 1.217	1007.000, 1.213	1007.000, 1.215	1007.000, 1.202	1007.000, 1.243	1007.000, 1.207	1007.000, 1.077	1007.000, 1.135	1007.000, 1.202
1008.000, 1.181	1008.000, 1.228	1008.000, 1.220	1008.000, 1.227	1008.000, 1.211	1008.000, 1.262	1008.000, 1.224	1008.000, 1.085	1008.000, 1.136	1008.000, 1.215
1009.000, 1.181	1009.000, 1.228	1009.000, 1.215	1009.000, 1.222	1009.000, 1.208	1009.000, 1.272	1009.000, 1.221	1009.000, 1.088	1009.000, 1.130	1009.000, 1.213
1010.000, 1.170	1010.000, 1.221	1010.000, 1.215	1010.000, 1.205	1010.000, 1.212	1010.000, 1.258	1010.000, 1.199	1010.000, 1.091	1010.000, 1.131	1010.000, 1.216
1011.000, 1.149	1011.000, 1.208	1011.000, 1.205	1011.000, 1.194	1011.000, 1.200	1011.000, 1.242	1011.000, 1.182	1011.000, 1.078	1011.000, 1.121	1011.000, 1.208
1012.000, 1.130	1012.000, 1.195	1012.000, 1.187	1012.000, 1.192	1012.000, 1.177	1012.000, 1.230	1012.000, 1.177	1012.000, 1.055	1012.000, 1.105	1012.000, 1.192
1013.000, 1.151	1013.000, 1.196	1013.000, 1.184	1013.000, 1.197	1013.000, 1.180	1013.000, 1.221	1013.000, 1.185	1013.000, 1.063	1013.000, 1.109	1013.000, 1.185
1014.000, 1.168	1014.000, 1.211	1014.000, 1.195	1014.000, 1.209	1014.000, 1.196	1014.000, 1.227	1014.000, 1.201	1014.000, 1.077	1014.000, 1.127	1014.000, 1.192
1015.000, 1.161	1015.000, 1.232	1015.000, 1.215	1015.000, 1.223	1015.000, 1.214	1015.000, 1.248	1015.000, 1.216	1015.000, 1.083	1015.000, 1.150	1015.000, 1.209
1016.000, 1.159	1016.000, 1.222	1016.000, 1.210	1016.000, 1.220	1016.000, 1.207	1016.000, 1.238	1016.000, 1.210	1016.000, 1.071	1016.000, 1.131	1016.000, 1.199
1017.000, 1.159	1017.000, 1.209	1017.000, 1.194	1017.000, 1.211	1017.000, 1.191	1017.000, 1.222	1017.000, 1.194	1017.000, 1.058	1017.000, 1.109	1017.000, 1.182
1018.000, 1.155	1018.000, 1.228	1018.000, 1.188	1018.000, 1.207	1018.000, 1.190	1018.000, 1.234	1018.000, 1.181	1018.000, 1.065	1018.000, 1.130	1018.000, 1.183
1019.000, 1.149	1019.000, 1.221	1019.000, 1.187	1019.000, 1.204	1019.000, 1.195	1019.000, 1.238	1019.000, 1.185	1019.000, 1.070	1019.000, 1.132	1019.000, 1.188
1020.000, 1.141	1020.000, 1.193	1020.000, 1.188	1020.000, 1.200	1020.000, 1.199	1020.000, 1.226	1020.000, 1.197	1020.000, 1.069	1020.000, 1.115	1020.000, 1.188
1021.000, 1.131	1021.000, 1.193	1021.000, 1.184	1021.000, 1.194	1021.000, 1.178	1021.000, 1.203	1021.000, 1.188	1021.000, 1.063	1021.000, 1.111	1021.000, 1.169
1022.000, 1.134	1022.000, 1.192	1022.000, 1.177	1022.000, 1.184	1022.000, 1.167	1022.000, 1.198	1022.000, 1.183	1022.000, 1.065	1022.000, 1.110	1022.000, 1.162
1023.000, 1.149	1023.000, 1.189	1023.000, 1.173	1023.000, 1.176	1023.000, 1.175	1023.000, 1.221	1023.000, 1.191	1023.000, 1.077	1023.000, 1.110	1023.000, 1.177
1024.000, 1.159	1024.000, 1.213	1024.000, 1.193	1024.000, 1.198	1024.000, 1.191	1024.000, 1.244	1024.000, 1.209	1024.000, 1.088	1024.000, 1.114	1024.000, 1.193
1025.000, 1.161	1025.000, 1.233	1025.000, 1.215	1025.000, 1.223	1025.000, 1.204	1025.000, 1.247	1025.000, 1.219	1025.000, 1.091	1025.000, 1.118	1025.000, 1.201
1026.000, 1.157	1026.000, 1.225	1026.000, 1.220	1026.000, 1.227	1026.000, 1.203	1026.000, 1.220	1026.000, 1.207	1026.000, 1.082	1026.000, 1.120	1026.000, 1.192
1027.000, 1.151	1027.000, 1.207	1027.000, 1.204	1027.000, 1.213	1027.000, 1.204	1027.000, 1.209	1027.000, 1.197	1027.000, 1.071	1027.000, 1.121	1027.000, 1.178
1028.000, 1.152	1028.000, 1.205	1028.000, 1.191	1028.000, 1.201	1028.000, 1.209	1028.000, 1.222	1028.000, 1.195	1028.000, 1.066	1028.000, 1.116	1028.000, 1.171
1029.000, 1.171	1029.000, 1.250	1029.000, 1.218	1029.000, 1.222	1029.000, 1.220	1029.000, 1.267	1029.000, 1.205	1029.000, 1.082	1029.000, 1.098	1029.000, 1.184
1030.000, 1.164	1030.000, 1.249	1030.000, 1.221	1030.000, 1.224	1030.000, 1.213	1030.000, 1.270	1030.000, 1.217	1030.000, 1.088	1030.000, 1.111	1030.000, 1.188
1031.000, 1.134	1031.000, 1.203	1031.000, 1.195	1031.000, 1.204	1031.000, 1.191	1031.000, 1.231	1031.000, 1.220	1031.000, 1.076	1031.000, 1.144	1031.000, 1.181
1032.000, 1.131	1032.000, 1.203	1032.000, 1.176	1032.000, 1.193	1032.000, 1.181	1032.000, 1.217	1032.000, 1.203	1032.000, 1.050	1032.000, 1.123	1032.000, 1.191
1033.000, 1.139	1033.000, 1.213	1033.000, 1.180	1033.000, 1.198	1033.000, 1.186	1033.000, 1.222	1033.000, 1.200	1033.000, 1.050	1033.000, 1.113	1033.000, 1.198
1034.000, 1.151	1034.000, 1.212	1034.000, 1.211	1034.000, 1.215	1034.000, 1.204	1034.000, 1.239	1034.000, 1.222	1034.000, 1.088	1034.000, 1.140	1034.000, 1.193
1035.000, 1.158	1035.000, 1.197	1035.000, 1.219	1035.000, 1.202	1035.000, 1.207	1035.000, 1.232	1035.000, 1.217	1035.000, 1.096	1035.000, 1.134	1035.000, 1.180
1036.000, 1.160	1036.000, 1.183	1036.000, 1.207	1036.000, 1.187	1036.000, 1.205	1036.000, 1.222	1036.000, 1.201	1036.000, 1.087	1036.000, 1.113	1036.000, 1.177
1037.000, 1.159	1037.000, 1.187	1037.000, 1.186	1037.000, 1.203	1037.000, 1.207	1037.000, 1.230	1037.000, 1.197	1037.000, 1.084	1037.000, 1.104	1037.000, 1.204
1038.000, 1.159	1038.000, 1.199	1038.000, 1.202	1038.000, 1.203	1038.000, 1.200	1038.000, 1.242	1038.000, 1.205	1038.000, 1.079	1038.000, 1.113	1038.000, 1.217
1039.000, 1.153	1039.000, 1.212	1039.000, 1.234	1039.000, 1.189	1039.000, 1.184	1039.000, 1.247	1039.000, 1.217	1039.000, 1.072	1039.000, 1.126	1039.000, 1.208
1040.000, 1.121	1040.000, 1.201	1040.000, 1.198	1040.000, 1.190	1040.000, 1.168	1040.000, 1.225	1040.000, 1.205	1040.000, 1.067	1040.000, 1.108	1040.000, 1.183
1041.000, 1.113	1041.000, 1.192	1041.000, 1.169	1041.000, 1.192	1041.000, 1.164	1041.000, 1.226	1041.000, 1.200	1041.000, 1.071	1041.000, 1.108	1041.000, 1.174
1042.000, 1.138	1042.000, 1.194	1042.000, 1.174	1042.000, 1.193	1042.000, 1.179	1042.000, 1.257	1042.000, 1.206	1042.000, 1.086	1042.000, 1.132	1042.000, 1.187
1043.000, 1.160	1043.000, 1.208	1043.000, 1.218	1043.000, 1.219	1043.000, 1.223	1043.000, 1.267	1043.000, 1.208	1043.000, 1.090	1043.000, 1.148	1043.000, 1.198
1044.000, 1.167	1044.000, 1.215	1044.000, 1.236	1044.000, 1.229	1044.000, 1.252	1044.000, 1.256	1044.000, 1.198	1044.000, 1.098	1044.000, 1.152	1044.000, 1.197
1045.000, 1.153	1045.000, 1.205	1045.000, 1.185	1045.000, 1.196	1045.000, 1.229	1045.000, 1.231	1045.000, 1.176	1045.000, 1.113	1045.000, 1.143	1045.000, 1.178
1046.000, 1.167	1046.000, 1.207	1046.000, 1.177	1046.000, 1.190	1046.000, 1.203	1046.000, 1.226	1046.000, 1.181	1046.000, 1.085	1046.000, 1.153	1046.000, 1.161
1047.000, 1.194	1047.000, 1.220	1047.000, 1.200	1047.000, 1.206	1047.000, 1.187	1047.000, 1.243	1047.000, 1.201	1047.000, 1.046	1047.000, 1.171	1047.000, 1.162
1048.000, 1.192	1048.000, 1.240	1048.000, 1.215	1048.000, 1.227	1048.000, 1.204	1048.000, 1.283	1048.000, 1.212	1048.000, 1.065	1048.000, 1.166	1048.000, 1.202
1049.000, 1.147	1049.000, 1.226	1049.000, 1.199	1049.000, 1.198	1049.000, 1.184	1049.000, 1.256	1049.000, 1.216	1049.000, 1.057	1049.000, 1.121	1049.000, 1.183
1050.000, 1.095	1050.000, 1.191	1050.000, 1.169	1050.000, 1.150	1050.000, 1.144	1050.000, 1.191	1050.000, 1.215	1050.000, 1.025	1050.000, 1.071	1050.000, 1.129
1051.000, 1.128	1051.000, 1.189	1051.000, 1.177	1051.000, 1.199	1051.000, 1.168	1051.000, 1.228	1051.000, 1.218	1051.000, 1.049	1051.000, 1.101	1051.000, 1.172
1052.000, 1.158	1052.000, 1.226	1052.000, 1.212	1052.000, 1.261	1052.000, 1.210	1052.000, 1.283	1052.000, 1.235	1052.000, 1.100	1052.000, 1.157	1052.000, 1.221
1053.000, 1.137	1053.000, 1.279	1053.000, 1.247	1053.000, 1.274	1053.000, 1.230	1053.000, 1.299	1053.000, 1.262	1053.000, 1.144	1053.000, 1.188	1053.000, 1.223
1054.000, 1.121	1054.000, 1.226	1054.000, 1.179	1054.000, 1.214	1054.000, 1.193	1054.000, 1.244	1054.000, 1.223	1054.000, 1.107	1054.000, 1.125	1054.000, 1.203
1055.000, 1.124	1055.000, 1.171	1055.000, 1.122	1055.000, 1.156	1055.000, 1.165	1055.000, 1.201	1055.000, 1.196	1055.000, 1.061	1055.000, 1.076	1055.000, 1.191
1056.000, 1.156	1056.000, 1.207	1056.000, 1.177	1056.000, 1.159	1056.000, 1.204	1056.000, 1.235	1056.000, 1.253	1056.000, 1.069	1056.000, 1.131	1056.000, 1.208
1057.000, 1.204	1057.000, 1.257	1057.000, 1.230	1057.000, 1.226	1057.000, 1.251	1057.000, 1.280	1057.000, 1.306	1057.000, 1.101	1057.000, 1.188	1057.000, 1.220
1058.000, 1.227	1058.000, 1.277	1058.000, 1.246	1058.000, 1.299	1058.000, 1.264	1058.000, 1.302	1058.000, 1.309	1058.000, 1.121	1058.000, 1.197	1058.000, 1.219
1059.000, 1.155	1059.000, 1.215	1059.000, 1.215	1059.000, 1.239	1059.000, 1.190	1059.000, 1.263	1059.000, 1.225	1059.000, 1.066	1059.000, 1.111	1059.000, 1.212
1060.000, 1.153	1060.000, 1.222	1060.000, 1.230	1060.000, 1.227	1060.000, 1.185	1060.000, 1.260	1060.000, 1.191	1060.000, 1.059	1060.000, 1.110	1060.000, 1.227
1061.000, 1.243	1061.000, 1.309	1061.000, 1.291	1061.000, 1.285	1061.000, 1.268	1061.000, 1.301	1061.000, 1.232	1061.000, 1.117	1061.000, 1.211	1061.000, 1.258
1062.000, 1.197	1062.000, 1.217	1062.000, 1.206	1062.000, 1.196	1062.000, 1.212	1062.000, 1.246	1062.000, 1.217	1062.000, 1.092	1062.000, 1.135	1062.000, 1.217
1063.000, 1.146	1063.000, 1.168	1063.000, 1.153	1063.000, 1.154	1063.000, 1.174	1063.000, 1.209	1063.000, 1.206	1063.000, 1.074	1063.000, 1.074	1063.000, 1.203
1064.000, 1.150	1064.000, 1.253	1064.000, 1.205	1064.000, 1.235	1064.000, 1.221	1064.000, 1.233	1064.000, 1.226	1064.000, 1.100	1064.000, 1.114	1064.000, 1.247
1065.000, 1.116	1065.000, 1.219	1065.000, 1.180	1065.000, 1.180	1065.000, 1.181	1065.000, 1.179	1065.000, 1.173	1065.000, 1.033	1065.000, 1.079	1065.000, 1.155
1066.000, 1.077	1066.000, 1.123	1066.000, 1.127	1066.000, 1.075	1066.000, 1.112	1066.000, 1.120	1066.000, 1.112	1066.000, 0.956	1066.000, 1.029	1066.000, 1.044
1067.000, 1.095	1067.000, 1.114	1067.000, 1.155	1067.000, 1.108	1067.000, 1.140	1067.000, 1.189	1067.000, 1.158	1067.000, 1.018	1067.000, 1.083	1067.000, 1.130
1068.000, 1.112	1068.000, 1.099	1068.000, 1.179	1068.000, 1.139	1068.000, 1.182	1068.000, 1.194	1068.000, 1.165	1068.000, 1.058	1068.000, 1.075	1068.000, 1.169
1069.000, 1.128	1069.000, 1.088	1069.000, 1.193	1069.000, 1.150	1069.000, 1.217	1069.000, 1.139	1069.000, 1.136	1069.000, 1.062	1069.000, 1.021	1069.000, 1.140
1070.000, 1.187	1070.000, 1.187	1070.000, 1.239	1070.000, 1.186	1070.000, 1.241	1070.000, 1.200	1070.000, 1.204	1070.000, 1.112	1070.000, 1.113	1070.000, 1.179
1071.000, 1.223	1071.000, 1.269	1071.000, 1.269	1071.000, 1.206	1071.000, 1.250	1071.000, 1.260	1071.000, 1.256	1071.000, 1.146	1071.000, 1.204	1071.000, 1.205
1072.000, 1.203	1072.000, 1.267	1072.000, 1.258	1072.000, 1.193	1072.000, 1.248	1072.000, 1.257	1072.000, 1.236	1072.000, 1.129	1072.000, 1.212	1072.000, 1.188
1073.000, 1.221	1073.000, 1.280	1073.000, 1.248	1073.000, 1.207	1073.000, 1.293	1073.000, 1.237	1073.000, 1.221	1073.000, 1.076	1073.000, 1.218	1073.000, 1.217
1074.000, 1.218	1074.000, 1.280	1074.000, 1.233	1074.000, 1.232	1074.000, 1.317	1074.000, 1.232	1074.000, 1.223	1074.000, 1.049	1074.000, 1.218	1074.000, 1.252
1075.000, 1.142	1075.000, 1.235	1075.000, 1.205	1075.000, 1.244	1075.000, 1.256	1075.000, 1.265	1075.000, 1.238	1075.000, 1.097	1075.000, 1.200	1075.000, 1.244
