325.000, 0.439	325.000, 0.445	325.000, 0.444	325.000, 0.429	325.000, 0.422	325.000, 0.394	325.000, 0.408	325.000, 0.392	325.000, 0.366	325.000, 0.353
941.000, 0.654	941.000, 0.731	941.000, 0.752	941.000, 0.690	941.000, 0.664	941.000, 0.593	941.000, 0.608	941.000, 0.599	941.000, 0.496	941.000, 0.475
942.000, 0.656	942.000, 0.736	942.000, 0.757	942.000, 0.693	942.000, 0.669	942.000, 0.597	942.000, 0.612	942.000, 0.606	942.000, 0.501	942.000, 0.477
943.000, 0.654	943.000, 0.734	943.000, 0.758	943.000, 0.688	943.000, 0.670	943.000, 0.598	943.000, 0.609	943.000, 0.603	943.000, 0.506	943.000, 0.478
944.000, 0.650	944.000, 0.728	944.000, 0.755	944.000, 0.679	944.000, 0.667	944.000, 0.596	944.000, 0.601	944.000, 0.595	944.000, 0.506	944.000, 0.478
945.000, 0.651	945.000, 0.730	945.000, 0.754	945.000, 0.684	945.000, 0.671	945.000, 0.598	945.000, 0.604	945.000, 0.600	945.000, 0.503	945.000, 0.482
946.000, 0.649	946.000, 0.726	946.000, 0.750	946.000, 0.685	946.000, 0.670	946.000, 0.596	946.000, 0.605	946.000, 0.603	946.000, 0.500	946.000, 0.478
947.000, 0.641	947.000, 0.716	947.000, 0.743	947.000, 0.680	947.000, 0.662	947.000, 0.591	947.000, 0.601	947.000, 0.600	947.000, 0.499	947.000, 0.465
948.000, 0.641	948.000, 0.719	948.000, 0.750	948.000, 0.685	948.000, 0.667	948.000, 0.596	948.000, 0.607	948.000, 0.598	948.000, 0.501	948.000, 0.468
949.000, 0.644	949.000, 0.726	949.000, 0.756	949.000, 0.691	949.000, 0.673	949.000, 0.602	949.000, 0.613	949.000, 0.599	949.000, 0.502	949.000, 0.475
950.000, 0.649	950.000, 0.730	950.000, 0.750	950.000, 0.689	950.000, 0.668	950.000, 0.598	950.000, 0.612	950.000, 0.604	950.000, 0.501	950.000, 0.475
951.000, 0.651	951.000, 0.736	951.000, 0.754	951.000, 0.691	951.000, 0.666	951.000, 0.598	951.000, 0.616	951.000, 0.608	951.000, 0.506	951.000, 0.477
952.000, 0.650	952.000, 0.740	952.000, 0.762	952.000, 0.693	952.000, 0.667	952.000, 0.601	952.000, 0.621	952.000, 0.609	952.000, 0.512	952.000, 0.479
953.000, 0.644	953.000, 0.733	953.000, 0.757	953.000, 0.687	953.000, 0.666	953.000, 0.600	953.000, 0.613	953.000, 0.606	953.000, 0.504	953.000, 0.476
954.000, 0.648	954.000, 0.731	954.000, 0.758	954.000, 0.687	954.000, 0.666	954.000, 0.599	954.000, 0.608	954.000, 0.605	954.000, 0.498	954.000, 0.475
955.000, 0.657	955.000, 0.734	955.000, 0.763	955.000, 0.694	955.000, 0.665	955.000, 0.600	955.000, 0.607	955.000, 0.606	955.000, 0.497	955.000, 0.477
956.000, 0.650	956.000, 0.731	956.000, 0.752	956.000, 0.690	956.000, 0.660	956.000, 0.595	956.000, 0.605	956.000, 0.600	956.000, 0.498	956.000, 0.472
957.000, 0.649	957.000, 0.735	957.000, 0.750	957.000, 0.691	957.000, 0.663	957.000, 0.600	957.000, 0.610	957.000, 0.603	957.000, 0.506	957.000, 0.477
958.000, 0.666	958.000, 0.748	958.000, 0.768	958.000, 0.703	958.000, 0.680	958.000, 0.619	958.000, 0.623	958.000, 0.619	958.000, 0.520	958.000, 0.495
959.000, 0.663	959.000, 0.748	959.000, 0.767	959.000, 0.704	959.000, 0.680	959.000, 0.615	959.000, 0.623	959.000, 0.618	959.000, 0.518	959.000, 0.490
960.000, 0.654	960.000, 0.744	960.000, 0.762	960.000, 0.700	960.000, 0.676	960.000, 0.604	960.000, 0.619	960.000, 0.612	960.000, 0.510	960.000, 0.479
961.000, 0.659	961.000, 0.752	961.000, 0.774	961.000, 0.701	961.000, 0.685	961.000, 0.610	961.000, 0.622	961.000, 0.616	961.000, 0.514	961.000, 0.486
962.000, 0.665	962.000, 0.754	962.000, 0.777	962.000, 0.704	962.000, 0.685	962.000, 0.614	962.000, 0.626	962.000, 0.617	962.000, 0.517	962.000, 0.487
963.000, 0.668	963.000, 0.750	963.000, 0.772	963.000, 0.706	963.000, 0.678	963.000, 0.614	963.000, 0.627	963.000, 0.615	963.000, 0.518	963.000, 0.482
964.000, 0.662	964.000, 0.744	964.000, 0.767	964.000, 0.700	964.000, 0.679	964.000, 0.613	964.000, 0.620	964.000, 0.613	964.000, 0.514	964.000, 0.481
965.000, 0.660	965.000, 0.745	965.000, 0.769	965.000, 0.701	965.000, 0.684	965.000, 0.614	965.000, 0.620	965.000, 0.616	965.000, 0.513	965.000, 0.484
966.000, 0.665	966.000, 0.752	966.000, 0.776	966.000, 0.713	966.000, 0.691	966.000, 0.617	966.000, 0.628	966.000, 0.622	966.000, 0.516	966.000, 0.491
967.000, 0.669	967.000, 0.753	967.000, 0.778	967.000, 0.711	967.000, 0.691	967.000, 0.617	967.000, 0.625	967.000, 0.619	967.000, 0.517	967.000, 0.491
968.000, 0.673	968.000, 0.754	968.000, 0.778	968.000, 0.709	968.000, 0.689	968.000, 0.618	968.000, 0.622	968.000, 0.615	968.000, 0.516	968.000, 0.488
969.000, 0.676	969.000, 0.760	969.000, 0.781	969.000, 0.715	969.000, 0.691	969.000, 0.619	969.000, 0.630	969.000, 0.621	969.000, 0.515	969.000, 0.487
970.000, 0.681	970.000, 0.765	970.000, 0.787	970.000, 0.723	970.000, 0.695	970.000, 0.621	970.000, 0.635	970.000, 0.625	970.000, 0.518	970.000, 0.495
971.000, 0.683	971.000, 0.767	971.000, 0.791	971.000, 0.727	971.000, 0.698	971.000, 0.623	971.000, 0.636	971.000, 0.629	971.000, 0.522	971.000, 0.504
972.000, 0.679	972.000, 0.765	972.000, 0.790	972.000, 0.721	972.000, 0.695	972.000, 0.625	972.000, 0.638	972.000, 0.636	972.000, 0.526	972.000, 0.502
973.000, 0.674	973.000, 0.761	973.000, 0.786	973.000, 0.716	973.000, 0.692	973.000, 0.623	973.000, 0.635	973.000, 0.632	973.000, 0.525	973.000, 0.496
974.000, 0.672	974.000, 0.758	974.000, 0.782	974.000, 0.715	974.000, 0.693	974.000, 0.621	974.000, 0.630	974.000, 0.621	974.000, 0.521	974.000, 0.493
975.000, 0.679	975.000, 0.764	975.000, 0.786	975.000, 0.722	975.000, 0.695	975.000, 0.622	975.000, 0.635	975.000, 0.626	975.000, 0.523	975.000, 0.493
976.000, 0.681	976.000, 0.767	976.000, 0.791	976.000, 0.723	976.000, 0.695	976.000, 0.623	976.000, 0.638	976.000, 0.630	976.000, 0.524	976.000, 0.493
977.000, 0.675	977.000, 0.760	977.000, 0.792	977.000, 0.714	977.000, 0.692	977.000, 0.622	977.000, 0.632	977.000, 0.627	977.000, 0.522	977.000, 0.491
978.000, 0.676	978.000, 0.761	978.000, 0.792	978.000, 0.717	978.000, 0.695	978.000, 0.625	978.000, 0.634	978.000, 0.631	978.000, 0.523	978.000, 0.493
979.000, 0.680	979.000, 0.765	979.000, 0.792	979.000, 0.725	979.000, 0.700	979.000, 0.630	979.000, 0.638	979.000, 0.636	979.000, 0.525	979.000, 0.497
980.000, 0.682	980.000, 0.764	980.000, 0.792	980.000, 0.725	980.000, 0.701	980.000, 0.632	980.000, 0.639	980.000, 0.632	980.000, 0.525	980.000, 0.498
981.000, 0.682	981.000, 0.769	981.000, 0.794	981.000, 0.727	981.000, 0.705	981.000, 0.632	981.000, 0.640	981.000, 0.633	981.000, 0.526	981.000, 0.500
982.000, 0.682	982.000, 0.776	982.000, 0.796	982.000, 0.729	982.000, 0.710	982.000, 0.632	982.000, 0.642	982.000, 0.638	982.000, 0.528	982.000, 0.503
983.000, 0.687	983.000, 0.775	983.000, 0.798	983.000, 0.727	983.000, 0.709	983.000, 0.630	983.000, 0.644	983.000, 0.636	983.000, 0.526	983.000, 0.506
984.000, 0.689	984.000, 0.774	984.000, 0.802	984.000, 0.727	984.000, 0.708	984.000, 0.635	984.000, 0.648	984.000, 0.635	984.000, 0.528	984.000, 0.508
985.000, 0.688	985.000, 0.775	985.000, 0.807	985.000, 0.730	985.000, 0.709	985.000, 0.644	985.000, 0.652	985.000, 0.637	985.000, 0.535	985.000, 0.508
986.000, 0.689	986.000, 0.776	986.000, 0.803	986.000, 0.731	986.000, 0.707	986.000, 0.641	986.000, 0.653	986.000, 0.638	986.000, 0.538	986.000, 0.509
987.000, 0.691	987.000, 0.778	987.000, 0.800	987.000, 0.733	987.000, 0.707	987.000, 0.636	987.000, 0.652	987.000, 0.639	987.000, 0.538	987.000, 0.509
988.000, 0.693	988.000, 0.782	988.000, 0.806	988.000, 0.736	988.000, 0.709	988.000, 0.637	988.000, 0.650	988.000, 0.643	988.000, 0.538	988.000, 0.507
989.000, 0.693	989.000, 0.780	989.000, 0.807	989.000, 0.738	989.000, 0.709	989.000, 0.633	989.000, 0.649	989.000, 0.645	989.000, 0.537	989.000, 0.506
990.000, 0.692	990.000, 0.776	990.000, 0.805	990.000, 0.736	990.000, 0.707	990.000, 0.628	990.000, 0.647	990.000, 0.644	990.000, 0.536	990.000, 0.507
991.000, 0.691	991.000, 0.777	991.000, 0.803	991.000, 0.731	991.000, 0.708	991.000, 0.635	991.000, 0.641	991.000, 0.642	991.000, 0.533	991.000, 0.507
992.000, 0.687	992.000, 0.776	992.000, 0.799	992.000, 0.725	992.000, 0.707	992.000, 0.635	992.000, 0.638	992.000, 0.639	992.000, 0.530	992.000, 0.505
993.000, 0.683	993.000, 0.771	993.000, 0.794	993.000, 0.721	993.000, 0.705	993.000, 0.627	993.000, 0.641	993.000, 0.637	993.000, 0.528	993.000, 0.502
994.000, 0.683	994.000, 0.772	994.000, 0.792	994.000, 0.726	994.000, 0.705	994.000, 0.630	994.000, 0.643	994.000, 0.635	994.000, 0.527	994.000, 0.505
995.000, 0.686	995.000, 0.774	995.000, 0.797	995.000, 0.731	995.000, 0.708	995.000, 0.634	995.000, 0.647	995.000, 0.637	995.000, 0.529	995.000, 0.510
996.000, 0.691	996.000, 0.776	996.000, 0.809	996.000, 0.732	996.000, 0.712	996.000, 0.635	996.000, 0.652	996.000, 0.644	996.000, 0.535	996.000, 0.513
997.000, 0.693	997.000, 0.778	997.000, 0.814	997.000, 0.733	997.000, 0.713	997.000, 0.638	997.000, 0.652	997.000, 0.649	997.000, 0.541	997.000, 0.512
998.000, 0.692	998.000, 0.778	998.000, 0.812	998.000, 0.735	998.000, 0.714	998.000, 0.639	998.000, 0.649	998.000, 0.649	998.000, 0.544	998.000, 0.508
999.000, 0.691	999.000, 0.777	999.000, 0.807	999.000, 0.737	999.000, 0.715	999.000, 0.635	999.000, 0.647	999.000, 0.644	999.000, 0.538	999.000, 0.506
1000.000, 0.694	1000.000, 0.777	1000.000, 0.803	1000.000, 0.739	1000.000, 0.713	1000.000, 0.637	1000.000, 0.649	1000.000, 0.640	1000.000, 0.536	1000.000, 0.506
1001.000, 0.699	1001.000, 0.779	1001.000, 0.804	1001.000, 0.740	1001.000, 0.710	1001.000, 0.643	1001.000, 0.653	1001.000, 0.639	1001.000, 0.539	1001.000, 0.506
1002.000, 0.695	1002.000, 0.785	1002.000, 0.805	1002.000, 0.739	1002.000, 0.710	1002.000, 0.642	1002.000, 0.650	1002.000, 0.642	1002.000, 0.539	1002.000, 0.508
1003.000, 0.692	1003.000, 0.787	1003.000, 0.805	1003.000, 0.733	1003.000, 0.709	1003.000, 0.639	1003.000, 0.646	1003.000, 0.645	1003.000, 0.538	1003.000, 0.510
1004.000, 0.692	1004.000, 0.782	1004.000, 0.803	1004.000, 0.725	1004.000, 0.708	1004.000, 0.637	1004.000, 0.645	1004.000, 0.647	1004.000, 0.535	1004.000, 0.512
1005.000, 0.692	1005.000, 0.781	1005.000, 0.808	1005.000, 0.732	1005.000, 0.709	1005.000, 0.641	1005.000, 0.649	1005.000, 0.647	1005.000, 0.532	1005.000, 0.510
1006.000, 0.695	1006.000, 0.782	1006.000, 0.811	1006.000, 0.741	1006.000, 0.710	1006.000, 0.645	1006.000, 0.656	1006.000, 0.649	1006.000, 0.531	1006.000, 0.509
1007.000, 0.701	1007.000, 0.782	1007.000, 0.804	1007.000, 0.742	1007.000, 0.710	1007.000, 0.644	1007.000, 0.660	1007.000, 0.651	1007.000, 0.535	1007.000, 0.510
1008.000, 0.704	1008.000, 0.787	1008.000, 0.812	1008.000, 0.748	1008.000, 0.717	1008.000, 0.649	1008.000, 0.665	1008.000, 0.653	1008.000, 0.542	1008.000, 0.515
1009.000, 0.704	1009.000, 0.790	1009.000, 0.822	1009.000, 0.754	1009.000, 0.725	1009.000, 0.651	1009.000, 0.666	1009.000, 0.652	1009.000, 0.547	1009.000, 0.517
1010.000, 0.702	1010.000, 0.784	1010.000, 0.810	1010.000, 0.744	1010.000, 0.724	1010.000, 0.635	1010.000, 0.653	1010.000, 0.646	1010.000, 0.543	1010.000, 0.513
1011.000, 0.699	1011.000, 0.779	1011.000, 0.807	1011.000, 0.739	1011.000, 0.721	1011.000, 0.633	1011.000, 0.650	1011.000, 0.646	1011.000, 0.542	1011.000, 0.510
1012.000, 0.696	1012.000, 0.777	1012.000, 0.815	1012.000, 0.742	1012.000, 0.721	1012.000, 0.645	1012.000, 0.659	1012.000, 0.650	1012.000, 0.547	1012.000, 0.510
1013.000, 0.694	1013.000, 0.780	1013.000, 0.813	1013.000, 0.738	1013.000, 0.720	1013.000, 0.642	1013.000, 0.656	1013.000, 0.645	1013.000, 0.544	1013.000, 0.508
1014.000, 0.698	1014.000, 0.787	1014.000, 0.815	1014.000, 0.741	1014.000, 0.723	1014.000, 0.644	1014.000, 0.655	1014.000, 0.644	1014.000, 0.542	1014.000, 0.510
1015.000, 0.708	1015.000, 0.794	1015.000, 0.825	1015.000, 0.750	1015.000, 0.729	1015.000, 0.655	1015.000, 0.662	1015.000, 0.652	1015.000, 0.542	1015.000, 0.517
1016.000, 0.700	1016.000, 0.788	1016.000, 0.814	1016.000, 0.737	1016.000, 0.724	1016.000, 0.649	1016.000, 0.654	1016.000, 0.647	1016.000, 0.539	1016.000, 0.510
1017.000, 0.689	1017.000, 0.781	1017.000, 0.801	1017.000, 0.723	1017.000, 0.719	1017.000, 0.637	1017.000, 0.646	1017.000, 0.641	1017.000, 0.538	1017.000, 0.504
1018.000, 0.698	1018.000, 0.789	1018.000, 0.809	1018.000, 0.734	1018.000, 0.722	1018.000, 0.639	1018.000, 0.653	1018.000, 0.646	1018.000, 0.544	1018.000, 0.512
1019.000, 0.704	1019.000, 0.793	1019.000, 0.817	1019.000, 0.747	1019.000, 0.731	1019.000, 0.649	1019.000, 0.661	1019.000, 0.660	1019.000, 0.550	1019.000, 0.522
1020.000, 0.702	1020.000, 0.791	1020.000, 0.819	1020.000, 0.753	1020.000, 0.736	1020.000, 0.657	1020.000, 0.664	1020.000, 0.671	1020.000, 0.552	1020.000, 0.525
1021.000, 0.691	1021.000, 0.784	1021.000, 0.805	1021.000, 0.733	1021.000, 0.718	1021.000, 0.636	1021.000, 0.652	1021.000, 0.645	1021.000, 0.540	1021.000, 0.513
1022.000, 0.691	1022.000, 0.786	1022.000, 0.804	1022.000, 0.725	1022.000, 0.715	1022.000, 0.631	1022.000, 0.650	1022.000, 0.640	1022.000, 0.539	1022.000, 0.508
1023.000, 0.704	1023.000, 0.796	1023.000, 0.819	1023.000, 0.741	1023.000, 0.733	1023.000, 0.651	1023.000, 0.662	1023.000, 0.664	1023.000, 0.553	1023.000, 0.516
1024.000, 0.710	1024.000, 0.792	1024.000, 0.822	1024.000, 0.753	1024.000, 0.730	1024.000, 0.656	1024.000, 0.669	1024.000, 0.666	1024.000, 0.559	1024.000, 0.525
1025.000, 0.705	1025.000, 0.785	1025.000, 0.814	1025.000, 0.754	1025.000, 0.720	1025.000, 0.648	1025.000, 0.667	1025.000, 0.657	1025.000, 0.556	1025.000, 0.527
1026.000, 0.689	1026.000, 0.783	1026.000, 0.801	1026.000, 0.739	1026.000, 0.714	1026.000, 0.634	1026.000, 0.658	1026.000, 0.650	1026.000, 0.545	1026.000, 0.519
1027.000, 0.692	1027.000, 0.788	1027.000, 0.801	1027.000, 0.733	1027.000, 0.722	1027.000, 0.635	1027.000, 0.654	1027.000, 0.651	1027.000, 0.548	1027.000, 0.520
1028.000, 0.706	1028.000, 0.792	1028.000, 0.810	1028.000, 0.739	1028.000, 0.732	1028.000, 0.645	1028.000, 0.658	1028.000, 0.653	1028.000, 0.553	1028.000, 0.524
1029.000, 0.711	1029.000, 0.785	1029.000, 0.816	1029.000, 0.754	1029.000, 0.724	1029.000, 0.648	1029.000, 0.668	1029.000, 0.640	1029.000, 0.536	1029.000, 0.513
1030.000, 0.702	1030.000, 0.778	1030.000, 0.812	1030.000, 0.750	1030.000, 0.718	1030.000, 0.648	1030.000, 0.669	1030.000, 0.642	1030.000, 0.533	1030.000, 0.508
1031.000, 0.687	1031.000, 0.777	1031.000, 0.802	1031.000, 0.730	1031.000, 0.717	1031.000, 0.645	1031.000, 0.662	1031.000, 0.655	1031.000, 0.545	1031.000, 0.512
1032.000, 0.697	1032.000, 0.790	1032.000, 0.813	1032.000, 0.731	1032.000, 0.713	1032.000, 0.639	1032.000, 0.666	1032.000, 0.638	1032.000, 0.543	1032.000, 0.519
1033.000, 0.711	1033.000, 0.799	1033.000, 0.826	1033.000, 0.744	1033.000, 0.720	1033.000, 0.640	1033.000, 0.669	1033.000, 0.635	1033.000, 0.546	1033.000, 0.518
1034.000, 0.715	1034.000, 0.796	1034.000, 0.830	1034.000, 0.762	1034.000, 0.738	1034.000, 0.650	1034.000, 0.667	1034.000, 0.659	1034.000, 0.560	1034.000, 0.507
1035.000, 0.715	1035.000, 0.791	1035.000, 0.825	1035.000, 0.759	1035.000, 0.732	1035.000, 0.649	1035.000, 0.666	1035.000, 0.654	1035.000, 0.566	1035.000, 0.519
1036.000, 0.708	1036.000, 0.787	1036.000, 0.816	1036.000, 0.746	1036.000, 0.714	1036.000, 0.641	1036.000, 0.661	1036.000, 0.640	1036.000, 0.561	1036.000, 0.529
1037.000, 0.693	1037.000, 0.787	1037.000, 0.809	1037.000, 0.735	1037.000, 0.707	1037.000, 0.631	1037.000, 0.647	1037.000, 0.645	1037.000, 0.548	1037.000, 0.510
1038.000, 0.690	1038.000, 0.792	1038.000, 0.816	1038.000, 0.748	1038.000, 0.715	1038.000, 0.638	1038.000, 0.661	1038.000, 0.649	1038.000, 0.557	1038.000, 0.519
1039.000, 0.696	1039.000, 0.798	1039.000, 0.828	1039.000, 0.768	1039.000, 0.729	1039.000, 0.653	1039.000, 0.683	1039.000, 0.648	1039.000, 0.575	1039.000, 0.544
1040.000, 0.689	1040.000, 0.796	1040.000, 0.818	1040.000, 0.746	1040.000, 0.722	1040.000, 0.648	1040.000, 0.659	1040.000, 0.641	1040.000, 0.561	1040.000, 0.532
1041.000, 0.683	1041.000, 0.779	1041.000, 0.802	1041.000, 0.729	1041.000, 0.714	1041.000, 0.633	1041.000, 0.635	1041.000, 0.633	1041.000, 0.545	1041.000, 0.509
1042.000, 0.686	1042.000, 0.756	1042.000, 0.792	1042.000, 0.733	1042.000, 0.714	1042.000, 0.618	1042.000, 0.631	1042.000, 0.628	1042.000, 0.537	1042.000, 0.492
1043.000, 0.701	1043.000, 0.769	1043.000, 0.804	1043.000, 0.754	1043.000, 0.724	1043.000, 0.638	1043.000, 0.644	1043.000, 0.646	1043.000, 0.538	1043.000, 0.499
1044.000, 0.713	1044.000, 0.789	1044.000, 0.818	1044.000, 0.761	1044.000, 0.726	1044.000, 0.651	1044.000, 0.663	1044.000, 0.653	1044.000, 0.548	1044.000, 0.513
1045.000, 0.708	1045.000, 0.789	1045.000, 0.818	1045.000, 0.736	1045.000, 0.710	1045.000, 0.631	1045.000, 0.673	1045.000, 0.626	1045.000, 0.564	1045.000, 0.520
1046.000, 0.700	1046.000, 0.791	1046.000, 0.809	1046.000, 0.741	1046.000, 0.711	1046.000, 0.629	1046.000, 0.656	1046.000, 0.629	1046.000, 0.559	1046.000, 0.526
1047.000, 0.690	1047.000, 0.792	1047.000, 0.798	1047.000, 0.757	1047.000, 0.717	1047.000, 0.636	1047.000, 0.636	1047.000, 0.647	1047.000, 0.541	1047.000, 0.522
1048.000, 0.680	1048.000, 0.788	1048.000, 0.789	1048.000, 0.739	1048.000, 0.706	1048.000, 0.626	1048.000, 0.656	1048.000, 0.642	1048.000, 0.522	1048.000, 0.493
1049.000, 0.686	1049.000, 0.775	1049.000, 0.786	1049.000, 0.731	1049.000, 0.701	1049.000, 0.636	1049.000, 0.669	1049.000, 0.631	1049.000, 0.530	1049.000, 0.496
1050.000, 0.703	1050.000, 0.761	1050.000, 0.793	1050.000, 0.739	1050.000, 0.703	1050.000, 0.658	1050.000, 0.665	1050.000, 0.622	1050.000, 0.553	1050.000, 0.525
1051.000, 0.705	1051.000, 0.770	1051.000, 0.820	1051.000, 0.750	1051.000, 0.694	1051.000, 0.647	1051.000, 0.661	1051.000, 0.624	1051.000, 0.551	1051.000, 0.521
1052.000, 0.684	1052.000, 0.770	1052.000, 0.826	1052.000, 0.743	1052.000, 0.691	1052.000, 0.633	1052.000, 0.657	1052.000, 0.626	1052.000, 0.547	1052.000, 0.508
1053.000, 0.647	1053.000, 0.753	1053.000, 0.794	1053.000, 0.715	1053.000, 0.701	1053.000, 0.631	1053.000, 0.652	1053.000, 0.624	1053.000, 0.549	1053.000, 0.496
1054.000, 0.656	1054.000, 0.778	1054.000, 0.785	1054.000, 0.713	1054.000, 0.724	1054.000, 0.616	1054.000, 0.645	1054.000, 0.616	1054.000, 0.536	1054.000, 0.484
1055.000, 0.681	1055.000, 0.804	1055.000, 0.793	1055.000, 0.723	1055.000, 0.736	1055.000, 0.612	1055.000, 0.645	1055.000, 0.615	1055.000, 0.525	1055.000, 0.486
1056.000, 0.686	1056.000, 0.781	1056.000, 0.804	1056.000, 0.728	1056.000, 0.716	1056.000, 0.642	1056.000, 0.660	1056.000, 0.636	1056.000, 0.537	1056.000, 0.516
1057.000, 0.707	1057.000, 0.779	1057.000, 0.819	1057.000, 0.752	1057.000, 0.721	1057.000, 0.659	1057.000, 0.667	1057.000, 0.663	1057.000, 0.555	1057.000, 0.531
1058.000, 0.734	1058.000, 0.795	1058.000, 0.832	1058.000, 0.782	1058.000, 0.746	1058.000, 0.660	1058.000, 0.672	1058.000, 0.681	1058.000, 0.568	1058.000, 0.535
1059.000, 0.722	1059.000, 0.799	1059.000, 0.834	1059.000, 0.768	1059.000, 0.750	1059.000, 0.654	1059.000, 0.703	1059.000, 0.664	1059.000, 0.551	1059.000, 0.560
1060.000, 0.720	1060.000, 0.799	1060.000, 0.848	1060.000, 0.763	1060.000, 0.751	1060.000, 0.655	1060.000, 0.721	1060.000, 0.652	1060.000, 0.547	1060.000, 0.546
1061.000, 0.734	1061.000, 0.800	1061.000, 0.872	1061.000, 0.777	1061.000, 0.755	1061.000, 0.665	1061.000, 0.712	1061.000, 0.659	1061.000, 0.566	1061.000, 0.494
1062.000, 0.713	1062.000, 0.813	1062.000, 0.861	1062.000, 0.764	1062.000, 0.762	1062.000, 0.671	1062.000, 0.697	1062.000, 0.666	1062.000, 0.591	1062.000, 0.519
1063.000, 0.685	1063.000, 0.800	1063.000, 0.823	1063.000, 0.740	1063.000, 0.743	1063.000, 0.654	1063.000, 0.672	1063.000, 0.651	1063.000, 0.580	1063.000, 0.544
1064.000, 0.671	1064.000, 0.746	1064.000, 0.776	1064.000, 0.719	1064.000, 0.688	1064.000, 0.612	1064.000, 0.642	1064.000, 0.609	1064.000, 0.522	1064.000, 0.524
1065.000, 0.671	1065.000, 0.756	1065.000, 0.790	1065.000, 0.727	1065.000, 0.685	1065.000, 0.602	1065.000, 0.644	1065.000, 0.613	1065.000, 0.522	1065.000, 0.517
1066.000, 0.679	1066.000, 0.791	1066.000, 0.831	1066.000, 0.740	1066.000, 0.714	1066.000, 0.610	1066.000, 0.661	1066.000, 0.640	1066.000, 0.554	1066.000, 0.516
1067.000, 0.686	1067.000, 0.766	1067.000, 0.825	1067.000, 0.713	1067.000, 0.721	1067.000, 0.604	1067.000, 0.651	1067.000, 0.635	1067.000, 0.551	1067.000, 0.501
1068.000, 0.691	1068.000, 0.768	1068.000, 0.834	1068.000, 0.722	1068.000, 0.714	1068.000, 0.613	1068.000, 0.653	1068.000, 0.640	1068.000, 0.537	1068.000, 0.488
1069.000, 0.694	1069.000, 0.798	1069.000, 0.855	1069.000, 0.763	1069.000, 0.700	1069.000, 0.636	1069.000, 0.670	1069.000, 0.658	1069.000, 0.533	1069.000, 0.491
1070.000, 0.702	1070.000, 0.794	1070.000, 0.830	1070.000, 0.758	1070.000, 0.708	1070.000, 0.654	1070.000, 0.689	1070.000, 0.669	1070.000, 0.585	1070.000, 0.541
1071.000, 0.705	1071.000, 0.795	1071.000, 0.804	1071.000, 0.766	1071.000, 0.727	1071.000, 0.659	1071.000, 0.698	1071.000, 0.663	1071.000, 0.610	1071.000, 0.561
1072.000, 0.700	1072.000, 0.813	1072.000, 0.798	1072.000, 0.801	1072.000, 0.746	1072.000, 0.648	1072.000, 0.690	1072.000, 0.637	1072.000, 0.571	1072.000, 0.521
1073.000, 0.690	1073.000, 0.795	1073.000, 0.780	1073.000, 0.745	1073.000, 0.711	1073.000, 0.641	1073.000, 0.666	1073.000, 0.623	1073.000, 0.541	1073.000, 0.507
1074.000, 0.688	1074.000, 0.786	1074.000, 0.779	1074.000, 0.698	1074.000, 0.682	1074.000, 0.636	1074.000, 0.655	1074.000, 0.627	1074.000, 0.530	1074.000, 0.510
1075.000, 0.704	1075.000, 0.833	1075.000, 0.824	1075.000, 0.759	1075.000, 0.715	1075.000, 0.629	1075.000, 0.679	1075.000, 0.650	1075.000, 0.537	1075.000, 0.511
