325.000, 0.018	325.000, 0.027	325.000, 0.021	325.000, 0.028	325.000, 0.026	325.000, 0.032	325.000, 0.033	325.000, 0.049	325.000, 0.045	325.000, 0.037
941.000, 0.357	941.000, 0.270	941.000, 0.333	941.000, 0.378	941.000, 0.399	941.000, 0.414	941.000, 0.368	941.000, 0.386	941.000, 0.329	941.000, 0.417
942.000, 0.359	942.000, 0.268	942.000, 0.326	942.000, 0.376	942.000, 0.396	942.000, 0.416	942.000, 0.375	942.000, 0.380	942.000, 0.323	942.000, 0.409
943.000, 0.361	943.000, 0.272	943.000, 0.334	943.000, 0.379	943.000, 0.402	943.000, 0.419	943.000, 0.379	943.000, 0.389	943.000, 0.329	943.000, 0.404
944.000, 0.364	944.000, 0.280	944.000, 0.348	944.000, 0.386	944.000, 0.413	944.000, 0.422	944.000, 0.379	944.000, 0.405	944.000, 0.344	944.000, 0.407
945.000, 0.366	945.000, 0.284	945.000, 0.346	945.000, 0.385	945.000, 0.415	945.000, 0.432	945.000, 0.381	945.000, 0.404	945.000, 0.344	945.000, 0.417
946.000, 0.367	946.000, 0.283	946.000, 0.344	946.000, 0.382	946.000, 0.416	946.000, 0.435	946.000, 0.382	946.000, 0.400	946.000, 0.344	946.000, 0.426
947.000, 0.365	947.000, 0.279	947.000, 0.347	947.000, 0.382	947.000, 0.419	947.000, 0.428	947.000, 0.380	947.000, 0.399	947.000, 0.346	947.000, 0.429
948.000, 0.361	948.000, 0.282	948.000, 0.354	948.000, 0.383	948.000, 0.419	948.000, 0.423	948.000, 0.384	948.000, 0.400	948.000, 0.345	948.000, 0.421
949.000, 0.361	949.000, 0.285	949.000, 0.357	949.000, 0.383	949.000, 0.415	949.000, 0.422	949.000, 0.387	949.000, 0.403	949.000, 0.342	949.000, 0.413
950.000, 0.367	950.000, 0.283	950.000, 0.347	950.000, 0.381	950.000, 0.409	950.000, 0.426	950.000, 0.388	950.000, 0.408	950.000, 0.339	950.000, 0.414
951.000, 0.373	951.000, 0.290	951.000, 0.352	951.000, 0.388	951.000, 0.415	951.000, 0.431	951.000, 0.395	951.000, 0.407	951.000, 0.345	951.000, 0.424
952.000, 0.376	952.000, 0.296	952.000, 0.362	952.000, 0.396	952.000, 0.424	952.000, 0.432	952.000, 0.401	952.000, 0.404	952.000, 0.353	952.000, 0.432
953.000, 0.371	953.000, 0.284	953.000, 0.353	953.000, 0.396	953.000, 0.417	953.000, 0.425	953.000, 0.391	953.000, 0.403	953.000, 0.349	953.000, 0.422
954.000, 0.372	954.000, 0.281	954.000, 0.353	954.000, 0.391	954.000, 0.411	954.000, 0.426	954.000, 0.388	954.000, 0.404	954.000, 0.346	954.000, 0.418
955.000, 0.380	955.000, 0.289	955.000, 0.362	955.000, 0.387	955.000, 0.414	955.000, 0.435	955.000, 0.396	955.000, 0.406	955.000, 0.347	955.000, 0.425
956.000, 0.379	956.000, 0.290	956.000, 0.360	956.000, 0.396	956.000, 0.427	956.000, 0.442	956.000, 0.396	956.000, 0.410	956.000, 0.350	956.000, 0.430
957.000, 0.380	957.000, 0.289	957.000, 0.360	957.000, 0.404	957.000, 0.433	957.000, 0.446	957.000, 0.397	957.000, 0.410	957.000, 0.354	957.000, 0.431
958.000, 0.388	958.000, 0.288	958.000, 0.365	958.000, 0.403	958.000, 0.425	958.000, 0.448	958.000, 0.400	958.000, 0.403	958.000, 0.355	958.000, 0.430
959.000, 0.389	959.000, 0.287	959.000, 0.366	959.000, 0.397	959.000, 0.426	959.000, 0.444	959.000, 0.399	959.000, 0.407	959.000, 0.357	959.000, 0.429
960.000, 0.386	960.000, 0.287	960.000, 0.364	960.000, 0.394	960.000, 0.429	960.000, 0.440	960.000, 0.397	960.000, 0.415	960.000, 0.359	960.000, 0.434
961.000, 0.381	961.000, 0.289	961.000, 0.361	961.000, 0.403	961.000, 0.428	961.000, 0.446	961.000, 0.400	961.000, 0.420	961.000, 0.361	961.000, 0.444
962.000, 0.379	962.000, 0.292	962.000, 0.360	962.000, 0.405	962.000, 0.427	962.000, 0.449	962.000, 0.402	962.000, 0.419	962.000, 0.363	962.000, 0.447
963.000, 0.381	963.000, 0.295	963.000, 0.362	963.000, 0.402	963.000, 0.428	963.000, 0.448	963.000, 0.402	963.000, 0.415	963.000, 0.363	963.000, 0.443
964.000, 0.384	964.000, 0.289	964.000, 0.364	964.000, 0.403	964.000, 0.427	964.000, 0.447	964.000, 0.401	964.000, 0.415	964.000, 0.360	964.000, 0.442
965.000, 0.388	965.000, 0.289	965.000, 0.366	965.000, 0.406	965.000, 0.434	965.000, 0.449	965.000, 0.401	965.000, 0.418	965.000, 0.362	965.000, 0.444
966.000, 0.393	966.000, 0.295	966.000, 0.369	966.000, 0.410	966.000, 0.445	966.000, 0.455	966.000, 0.404	966.000, 0.423	966.000, 0.367	966.000, 0.449
967.000, 0.392	967.000, 0.295	967.000, 0.368	967.000, 0.406	967.000, 0.440	967.000, 0.453	967.000, 0.405	967.000, 0.424	967.000, 0.367	967.000, 0.447
968.000, 0.389	968.000, 0.295	968.000, 0.366	968.000, 0.403	968.000, 0.434	968.000, 0.451	968.000, 0.405	968.000, 0.422	968.000, 0.364	968.000, 0.444
969.000, 0.388	969.000, 0.299	969.000, 0.368	969.000, 0.407	969.000, 0.438	969.000, 0.454	969.000, 0.404	969.000, 0.417	969.000, 0.364	969.000, 0.448
970.000, 0.390	970.000, 0.299	970.000, 0.369	970.000, 0.412	970.000, 0.441	970.000, 0.461	970.000, 0.407	970.000, 0.417	970.000, 0.364	970.000, 0.451
971.000, 0.393	971.000, 0.297	971.000, 0.371	971.000, 0.414	971.000, 0.443	971.000, 0.466	971.000, 0.411	971.000, 0.420	971.000, 0.365	971.000, 0.451
972.000, 0.391	972.000, 0.300	972.000, 0.371	972.000, 0.408	972.000, 0.447	972.000, 0.456	972.000, 0.410	972.000, 0.423	972.000, 0.366	972.000, 0.445
973.000, 0.389	973.000, 0.301	973.000, 0.369	973.000, 0.407	973.000, 0.446	973.000, 0.454	973.000, 0.409	973.000, 0.425	973.000, 0.369	973.000, 0.445
974.000, 0.389	974.000, 0.300	974.000, 0.367	974.000, 0.412	974.000, 0.442	974.000, 0.462	974.000, 0.410	974.000, 0.425	974.000, 0.372	974.000, 0.453
975.000, 0.393	975.000, 0.300	975.000, 0.368	975.000, 0.414	975.000, 0.444	975.000, 0.461	975.000, 0.412	975.000, 0.426	975.000, 0.372	975.000, 0.454
976.000, 0.395	976.000, 0.300	976.000, 0.371	976.000, 0.414	976.000, 0.445	976.000, 0.461	976.000, 0.413	976.000, 0.427	976.000, 0.372	976.000, 0.456
977.000, 0.394	977.000, 0.301	977.000, 0.372	977.000, 0.415	977.000, 0.441	977.000, 0.464	977.000, 0.411	977.000, 0.429	977.000, 0.374	977.000, 0.462
978.000, 0.393	978.000, 0.301	978.000, 0.371	978.000, 0.415	978.000, 0.442	978.000, 0.460	978.000, 0.411	978.000, 0.430	978.000, 0.375	978.000, 0.462
979.000, 0.395	979.000, 0.301	979.000, 0.371	979.000, 0.415	979.000, 0.446	979.000, 0.456	979.000, 0.414	979.000, 0.430	979.000, 0.374	979.000, 0.458
980.000, 0.397	980.000, 0.300	980.000, 0.376	980.000, 0.414	980.000, 0.450	980.000, 0.459	980.000, 0.416	980.000, 0.427	980.000, 0.371	980.000, 0.453
981.000, 0.401	981.000, 0.304	981.000, 0.378	981.000, 0.417	981.000, 0.454	981.000, 0.466	981.000, 0.418	981.000, 0.430	981.000, 0.374	981.000, 0.458
982.000, 0.405	982.000, 0.309	982.000, 0.376	982.000, 0.423	982.000, 0.456	982.000, 0.472	982.000, 0.419	982.000, 0.436	982.000, 0.380	982.000, 0.467
983.000, 0.402	983.000, 0.304	983.000, 0.378	983.000, 0.421	983.000, 0.457	983.000, 0.465	983.000, 0.417	983.000, 0.434	983.000, 0.377	983.000, 0.464
984.000, 0.399	984.000, 0.300	984.000, 0.379	984.000, 0.418	984.000, 0.454	984.000, 0.462	984.000, 0.415	984.000, 0.431	984.000, 0.374	984.000, 0.462
985.000, 0.401	985.000, 0.301	985.000, 0.378	985.000, 0.417	985.000, 0.447	985.000, 0.465	985.000, 0.413	985.000, 0.430	985.000, 0.372	985.000, 0.466
986.000, 0.403	986.000, 0.306	986.000, 0.380	986.000, 0.420	986.000, 0.451	986.000, 0.469	986.000, 0.422	986.000, 0.433	986.000, 0.372	986.000, 0.468
987.000, 0.404	987.000, 0.309	987.000, 0.382	987.000, 0.424	987.000, 0.458	987.000, 0.471	987.000, 0.427	987.000, 0.436	987.000, 0.373	987.000, 0.469
988.000, 0.403	988.000, 0.306	988.000, 0.379	988.000, 0.424	988.000, 0.460	988.000, 0.470	988.000, 0.417	988.000, 0.437	988.000, 0.376	988.000, 0.471
989.000, 0.401	989.000, 0.304	989.000, 0.378	989.000, 0.425	989.000, 0.458	989.000, 0.469	989.000, 0.416	989.000, 0.435	989.000, 0.380	989.000, 0.471
990.000, 0.401	990.000, 0.305	990.000, 0.380	990.000, 0.427	990.000, 0.456	990.000, 0.469	990.000, 0.422	990.000, 0.433	990.000, 0.383	990.000, 0.468
991.000, 0.407	991.000, 0.309	991.000, 0.380	991.000, 0.427	991.000, 0.458	991.000, 0.473	991.000, 0.424	991.000, 0.438	991.000, 0.380	991.000, 0.465
992.000, 0.409	992.000, 0.311	992.000, 0.381	992.000, 0.428	992.000, 0.460	992.000, 0.476	992.000, 0.427	992.000, 0.443	992.000, 0.377	992.000, 0.467
993.000, 0.407	993.000, 0.310	993.000, 0.385	993.000, 0.431	993.000, 0.461	993.000, 0.478	993.000, 0.430	993.000, 0.446	993.000, 0.375	993.000, 0.472
994.000, 0.409	994.000, 0.313	994.000, 0.387	994.000, 0.432	994.000, 0.467	994.000, 0.475	994.000, 0.432	994.000, 0.445	994.000, 0.381	994.000, 0.473
995.000, 0.410	995.000, 0.316	995.000, 0.388	995.000, 0.434	995.000, 0.471	995.000, 0.475	995.000, 0.433	995.000, 0.447	995.000, 0.387	995.000, 0.476
996.000, 0.408	996.000, 0.315	996.000, 0.387	996.000, 0.436	996.000, 0.470	996.000, 0.481	996.000, 0.434	996.000, 0.452	996.000, 0.388	996.000, 0.479
997.000, 0.411	997.000, 0.315	997.000, 0.388	997.000, 0.434	997.000, 0.466	997.000, 0.484	997.000, 0.436	997.000, 0.447	997.000, 0.385	997.000, 0.476
998.000, 0.415	998.000, 0.315	998.000, 0.390	998.000, 0.430	998.000, 0.460	998.000, 0.481	998.000, 0.435	998.000, 0.438	998.000, 0.381	998.000, 0.472
999.000, 0.412	999.000, 0.311	999.000, 0.392	999.000, 0.426	999.000, 0.458	999.000, 0.470	999.000, 0.430	999.000, 0.433	999.000, 0.382	999.000, 0.472
1000.000, 0.414	1000.000, 0.314	1000.000, 0.395	1000.000, 0.430	1000.000, 0.461	1000.000, 0.474	1000.000, 0.429	1000.000, 0.439	1000.000, 0.386	1000.000, 0.476
1001.000, 0.420	1001.000, 0.321	1001.000, 0.396	1001.000, 0.438	1001.000, 0.467	1001.000, 0.487	1001.000, 0.434	1001.000, 0.451	1001.000, 0.389	1001.000, 0.482
1002.000, 0.416	1002.000, 0.318	1002.000, 0.394	1002.000, 0.437	1002.000, 0.467	1002.000, 0.485	1002.000, 0.432	1002.000, 0.448	1002.000, 0.385	1002.000, 0.483
1003.000, 0.412	1003.000, 0.316	1003.000, 0.391	1003.000, 0.433	1003.000, 0.467	1003.000, 0.483	1003.000, 0.433	1003.000, 0.447	1003.000, 0.385	1003.000, 0.481
1004.000, 0.412	1004.000, 0.318	1004.000, 0.387	1004.000, 0.429	1004.000, 0.466	1004.000, 0.484	1004.000, 0.436	1004.000, 0.450	1004.000, 0.389	1004.000, 0.478
1005.000, 0.412	1005.000, 0.319	1005.000, 0.389	1005.000, 0.431	1005.000, 0.466	1005.000, 0.481	1005.000, 0.436	1005.000, 0.455	1005.000, 0.389	1005.000, 0.483
1006.000, 0.410	1006.000, 0.318	1006.000, 0.391	1006.000, 0.433	1006.000, 0.466	1006.000, 0.480	1006.000, 0.434	1006.000, 0.456	1006.000, 0.389	1006.000, 0.486
1007.000, 0.406	1007.000, 0.312	1007.000, 0.388	1007.000, 0.432	1007.000, 0.466	1007.000, 0.484	1007.000, 0.431	1007.000, 0.450	1007.000, 0.394	1007.000, 0.480
1008.000, 0.412	1008.000, 0.320	1008.000, 0.392	1008.000, 0.440	1008.000, 0.472	1008.000, 0.492	1008.000, 0.436	1008.000, 0.450	1008.000, 0.401	1008.000, 0.482
1009.000, 0.420	1009.000, 0.329	1009.000, 0.398	1009.000, 0.447	1009.000, 0.476	1009.000, 0.497	1009.000, 0.439	1009.000, 0.454	1009.000, 0.404	1009.000, 0.488
1010.000, 0.414	1010.000, 0.317	1010.000, 0.390	1010.000, 0.429	1010.000, 0.464	1010.000, 0.488	1010.000, 0.430	1010.000, 0.452	1010.000, 0.394	1010.000, 0.485
1011.000, 0.417	1011.000, 0.317	1011.000, 0.386	1011.000, 0.428	1011.000, 0.466	1011.000, 0.487	1011.000, 0.429	1011.000, 0.452	1011.000, 0.390	1011.000, 0.482
1012.000, 0.427	1012.000, 0.329	1012.000, 0.390	1012.000, 0.445	1012.000, 0.482	1012.000, 0.495	1012.000, 0.438	1012.000, 0.453	1012.000, 0.394	1012.000, 0.481
1013.000, 0.416	1013.000, 0.316	1013.000, 0.389	1013.000, 0.445	1013.000, 0.483	1013.000, 0.493	1013.000, 0.436	1013.000, 0.453	1013.000, 0.391	1013.000, 0.483
1014.000, 0.407	1014.000, 0.312	1014.000, 0.390	1014.000, 0.443	1014.000, 0.477	1014.000, 0.491	1014.000, 0.436	1014.000, 0.453	1014.000, 0.388	1014.000, 0.485
1015.000, 0.412	1015.000, 0.329	1015.000, 0.395	1015.000, 0.444	1015.000, 0.467	1015.000, 0.493	1015.000, 0.442	1015.000, 0.455	1015.000, 0.389	1015.000, 0.486
1016.000, 0.419	1016.000, 0.325	1016.000, 0.396	1016.000, 0.440	1016.000, 0.467	1016.000, 0.486	1016.000, 0.441	1016.000, 0.451	1016.000, 0.391	1016.000, 0.485
1017.000, 0.426	1017.000, 0.317	1017.000, 0.397	1017.000, 0.437	1017.000, 0.471	1017.000, 0.481	1017.000, 0.441	1017.000, 0.449	1017.000, 0.395	1017.000, 0.486
1018.000, 0.433	1018.000, 0.326	1018.000, 0.405	1018.000, 0.439	1018.000, 0.470	1018.000, 0.490	1018.000, 0.450	1018.000, 0.455	1018.000, 0.403	1018.000, 0.491
1019.000, 0.432	1019.000, 0.331	1019.000, 0.404	1019.000, 0.443	1019.000, 0.472	1019.000, 0.492	1019.000, 0.449	1019.000, 0.463	1019.000, 0.403	1019.000, 0.496
1020.000, 0.427	1020.000, 0.329	1020.000, 0.397	1020.000, 0.446	1020.000, 0.477	1020.000, 0.488	1020.000, 0.441	1020.000, 0.470	1020.000, 0.397	1020.000, 0.500
1021.000, 0.430	1021.000, 0.320	1021.000, 0.398	1021.000, 0.445	1021.000, 0.478	1021.000, 0.500	1021.000, 0.446	1021.000, 0.471	1021.000, 0.396	1021.000, 0.500
1022.000, 0.438	1022.000, 0.323	1022.000, 0.409	1022.000, 0.448	1022.000, 0.482	1022.000, 0.516	1022.000, 0.452	1022.000, 0.474	1022.000, 0.403	1022.000, 0.505
1023.000, 0.449	1023.000, 0.341	1023.000, 0.426	1023.000, 0.456	1023.000, 0.492	1023.000, 0.527	1023.000, 0.456	1023.000, 0.480	1023.000, 0.418	1023.000, 0.514
1024.000, 0.443	1024.000, 0.348	1024.000, 0.422	1024.000, 0.454	1024.000, 0.499	1024.000, 0.521	1024.000, 0.460	1024.000, 0.472	1024.000, 0.424	1024.000, 0.519
1025.000, 0.433	1025.000, 0.347	1025.000, 0.413	1025.000, 0.451	1025.000, 0.499	1025.000, 0.507	1025.000, 0.457	1025.000, 0.469	1025.000, 0.422	1025.000, 0.515
1026.000, 0.428	1026.000, 0.338	1026.000, 0.410	1026.000, 0.454	1026.000, 0.490	1026.000, 0.494	1026.000, 0.447	1026.000, 0.480	1026.000, 0.414	1026.000, 0.501
1027.000, 0.420	1027.000, 0.328	1027.000, 0.396	1027.000, 0.446	1027.000, 0.478	1027.000, 0.485	1027.000, 0.441	1027.000, 0.470	1027.000, 0.404	1027.000, 0.492
1028.000, 0.413	1028.000, 0.327	1028.000, 0.384	1028.000, 0.436	1028.000, 0.471	1028.000, 0.485	1028.000, 0.444	1028.000, 0.455	1028.000, 0.398	1028.000, 0.491
1029.000, 0.411	1029.000, 0.344	1029.000, 0.398	1029.000, 0.440	1029.000, 0.480	1029.000, 0.499	1029.000, 0.456	1029.000, 0.466	1029.000, 0.398	1029.000, 0.498
1030.000, 0.419	1030.000, 0.351	1030.000, 0.405	1030.000, 0.451	1030.000, 0.484	1030.000, 0.512	1030.000, 0.462	1030.000, 0.478	1030.000, 0.406	1030.000, 0.506
1031.000, 0.433	1031.000, 0.345	1031.000, 0.400	1031.000, 0.461	1031.000, 0.484	1031.000, 0.519	1031.000, 0.460	1031.000, 0.480	1031.000, 0.417	1031.000, 0.512
1032.000, 0.436	1032.000, 0.339	1032.000, 0.401	1032.000, 0.452	1032.000, 0.495	1032.000, 0.522	1032.000, 0.462	1032.000, 0.470	1032.000, 0.411	1032.000, 0.514
1033.000, 0.432	1033.000, 0.335	1033.000, 0.403	1033.000, 0.442	1033.000, 0.497	1033.000, 0.514	1033.000, 0.459	1033.000, 0.463	1033.000, 0.394	1033.000, 0.515
1034.000, 0.427	1034.000, 0.332	1034.000, 0.402	1034.000, 0.444	1034.000, 0.482	1034.000, 0.495	1034.000, 0.448	1034.000, 0.466	1034.000, 0.378	1034.000, 0.515
1035.000, 0.428	1035.000, 0.336	1035.000, 0.404	1035.000, 0.443	1035.000, 0.485	1035.000, 0.491	1035.000, 0.451	1035.000, 0.469	1035.000, 0.395	1035.000, 0.504
1036.000, 0.435	1036.000, 0.341	1036.000, 0.409	1036.000, 0.446	1036.000, 0.495	1036.000, 0.498	1036.000, 0.458	1036.000, 0.469	1036.000, 0.418	1036.000, 0.499
1037.000, 0.445	1037.000, 0.344	1037.000, 0.421	1037.000, 0.456	1037.000, 0.501	1037.000, 0.507	1037.000, 0.459	1037.000, 0.467	1037.000, 0.412	1037.000, 0.517
1038.000, 0.444	1038.000, 0.339	1038.000, 0.413	1038.000, 0.457	1038.000, 0.500	1038.000, 0.515	1038.000, 0.463	1038.000, 0.468	1038.000, 0.410	1038.000, 0.517
1039.000, 0.434	1039.000, 0.329	1039.000, 0.392	1039.000, 0.448	1039.000, 0.495	1039.000, 0.516	1039.000, 0.467	1039.000, 0.472	1039.000, 0.411	1039.000, 0.498
1040.000, 0.433	1040.000, 0.318	1040.000, 0.388	1040.000, 0.436	1040.000, 0.490	1040.000, 0.502	1040.000, 0.464	1040.000, 0.470	1040.000, 0.400	1040.000, 0.486
1041.000, 0.423	1041.000, 0.315	1041.000, 0.393	1041.000, 0.436	1041.000, 0.493	1041.000, 0.501	1041.000, 0.457	1041.000, 0.467	1041.000, 0.391	1041.000, 0.489
1042.000, 0.407	1042.000, 0.322	1042.000, 0.400	1042.000, 0.448	1042.000, 0.502	1042.000, 0.515	1042.000, 0.452	1042.000, 0.465	1042.000, 0.389	1042.000, 0.505
1043.000, 0.422	1043.000, 0.332	1043.000, 0.405	1043.000, 0.452	1043.000, 0.494	1043.000, 0.512	1043.000, 0.450	1043.000, 0.465	1043.000, 0.393	1043.000, 0.513
1044.000, 0.439	1044.000, 0.334	1044.000, 0.403	1044.000, 0.445	1044.000, 0.479	1044.000, 0.507	1044.000, 0.450	1044.000, 0.462	1044.000, 0.404	1044.000, 0.508
1045.000, 0.438	1045.000, 0.323	1045.000, 0.395	1045.000, 0.427	1045.000, 0.467	1045.000, 0.513	1045.000, 0.446	1045.000, 0.454	1045.000, 0.418	1045.000, 0.490
1046.000, 0.442	1046.000, 0.338	1046.000, 0.399	1046.000, 0.435	1046.000, 0.473	1046.000, 0.519	1046.000, 0.439	1046.000, 0.463	1046.000, 0.411	1046.000, 0.487
1047.000, 0.449	1047.000, 0.360	1047.000, 0.411	1047.000, 0.455	1047.000, 0.488	1047.000, 0.520	1047.000, 0.440	1047.000, 0.479	1047.000, 0.399	1047.000, 0.498
1048.000, 0.454	1048.000, 0.349	1048.000, 0.418	1048.000, 0.461	1048.000, 0.494	1048.000, 0.515	1048.000, 0.459	1048.000, 0.480	1048.000, 0.409	1048.000, 0.513
1049.000, 0.443	1049.000, 0.340	1049.000, 0.410	1049.000, 0.455	1049.000, 0.503	1049.000, 0.516	1049.000, 0.461	1049.000, 0.476	1049.000, 0.426	1049.000, 0.522
1050.000, 0.423	1050.000, 0.333	1050.000, 0.389	1050.000, 0.443	1050.000, 0.512	1050.000, 0.518	1050.000, 0.443	1050.000, 0.471	1050.000, 0.438	1050.000, 0.522
1051.000, 0.424	1051.000, 0.309	1051.000, 0.387	1051.000, 0.437	1051.000, 0.496	1051.000, 0.487	1051.000, 0.437	1051.000, 0.475	1051.000, 0.413	1051.000, 0.504
1052.000, 0.437	1052.000, 0.301	1052.000, 0.396	1052.000, 0.441	1052.000, 0.493	1052.000, 0.480	1052.000, 0.447	1052.000, 0.480	1052.000, 0.408	1052.000, 0.509
1053.000, 0.451	1053.000, 0.324	1053.000, 0.410	1053.000, 0.456	1053.000, 0.516	1053.000, 0.517	1053.000, 0.473	1053.000, 0.482	1053.000, 0.441	1053.000, 0.545
1054.000, 0.449	1054.000, 0.347	1054.000, 0.416	1054.000, 0.475	1054.000, 0.522	1054.000, 0.531	1054.000, 0.503	1054.000, 0.502	1054.000, 0.436	1054.000, 0.540
1055.000, 0.446	1055.000, 0.363	1055.000, 0.425	1055.000, 0.485	1055.000, 0.523	1055.000, 0.534	1055.000, 0.516	1055.000, 0.514	1055.000, 0.417	1055.000, 0.521
1056.000, 0.460	1056.000, 0.366	1056.000, 0.447	1056.000, 0.475	1056.000, 0.529	1056.000, 0.542	1056.000, 0.495	1056.000, 0.491	1056.000, 0.414	1056.000, 0.519
1057.000, 0.433	1057.000, 0.338	1057.000, 0.434	1057.000, 0.456	1057.000, 0.490	1057.000, 0.510	1057.000, 0.463	1057.000, 0.465	1057.000, 0.406	1057.000, 0.508
1058.000, 0.393	1058.000, 0.302	1058.000, 0.397	1058.000, 0.437	1058.000, 0.436	1058.000, 0.467	1058.000, 0.433	1058.000, 0.449	1058.000, 0.394	1058.000, 0.496
1059.000, 0.431	1059.000, 0.314	1059.000, 0.392	1059.000, 0.430	1059.000, 0.464	1059.000, 0.504	1059.000, 0.422	1059.000, 0.463	1059.000, 0.391	1059.000, 0.519
1060.000, 0.451	1060.000, 0.334	1060.000, 0.391	1060.000, 0.432	1060.000, 0.495	1060.000, 0.538	1060.000, 0.440	1060.000, 0.479	1060.000, 0.402	1060.000, 0.545
1061.000, 0.437	1061.000, 0.346	1061.000, 0.389	1061.000, 0.445	1061.000, 0.504	1061.000, 0.541	1061.000, 0.476	1061.000, 0.491	1061.000, 0.423	1061.000, 0.561
1062.000, 0.474	1062.000, 0.342	1062.000, 0.422	1062.000, 0.478	1062.000, 0.509	1062.000, 0.520	1062.000, 0.460	1062.000, 0.519	1062.000, 0.425	1062.000, 0.554
1063.000, 0.490	1063.000, 0.326	1063.000, 0.434	1063.000, 0.479	1063.000, 0.502	1063.000, 0.494	1063.000, 0.431	1063.000, 0.512	1063.000, 0.411	1063.000, 0.532
1064.000, 0.443	1064.000, 0.310	1064.000, 0.395	1064.000, 0.427	1064.000, 0.484	1064.000, 0.481	1064.000, 0.423	1064.000, 0.454	1064.000, 0.391	1064.000, 0.508
1065.000, 0.420	1065.000, 0.315	1065.000, 0.398	1065.000, 0.428	1065.000, 0.480	1065.000, 0.507	1065.000, 0.440	1065.000, 0.459	1065.000, 0.379	1065.000, 0.524
1066.000, 0.430	1066.000, 0.337	1066.000, 0.422	1066.000, 0.463	1066.000, 0.497	1066.000, 0.548	1066.000, 0.474	1066.000, 0.499	1066.000, 0.388	1066.000, 0.555
1067.000, 0.474	1067.000, 0.366	1067.000, 0.417	1067.000, 0.485	1067.000, 0.551	1067.000, 0.563	1067.000, 0.507	1067.000, 0.513	1067.000, 0.431	1067.000, 0.557
1068.000, 0.484	1068.000, 0.371	1068.000, 0.435	1068.000, 0.498	1068.000, 0.556	1068.000, 0.563	1068.000, 0.523	1068.000, 0.498	1068.000, 0.458	1068.000, 0.553
1069.000, 0.455	1069.000, 0.352	1069.000, 0.461	1069.000, 0.492	1069.000, 0.511	1069.000, 0.545	1069.000, 0.511	1069.000, 0.469	1069.000, 0.453	1069.000, 0.548
1070.000, 0.449	1070.000, 0.352	1070.000, 0.406	1070.000, 0.449	1070.000, 0.499	1070.000, 0.496	1070.000, 0.461	1070.000, 0.465	1070.000, 0.431	1070.000, 0.526
1071.000, 0.451	1071.000, 0.344	1071.000, 0.387	1071.000, 0.432	1071.000, 0.500	1071.000, 0.497	1071.000, 0.449	1071.000, 0.482	1071.000, 0.430	1071.000, 0.522
1072.000, 0.453	1072.000, 0.320	1072.000, 0.437	1072.000, 0.459	1072.000, 0.506	1072.000, 0.567	1072.000, 0.492	1072.000, 0.513	1072.000, 0.459	1072.000, 0.544
1073.000, 0.457	1073.000, 0.316	1073.000, 0.428	1073.000, 0.458	1073.000, 0.492	1073.000, 0.559	1073.000, 0.463	1073.000, 0.511	1073.000, 0.430	1073.000, 0.541
1074.000, 0.450	1074.000, 0.333	1074.000, 0.421	1074.000, 0.444	1074.000, 0.498	1074.000, 0.538	1074.000, 0.433	1074.000, 0.504	1074.000, 0.404	1074.000, 0.531
1075.000, 0.426	1075.000, 0.359	1075.000, 0.482	1075.000, 0.444	1075.000, 0.557	1075.000, 0.584	1075.000, 0.488	1075.000, 0.524	1075.000, 0.452	1075.000, 0.537
